Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
1511,Exit long,2011-06-27 21:00,EOD,1722,30,51592.5,3375,0.13,10875,0.42,-5250,-0.20,569850,569.85
1511,Entry long,2011-06-27 15:30,S1 Trend,1719.75,30,51592.5,3375,0.13,10875,0.42,-5250,-0.20,569850,569.85
1512,Exit long,2011-06-28 21:00,EOD,1738.5,33,57180.75,9487.5,0.33,10312.5,0.36,-2062.5,-0.07,579337.5,579.34
1512,Entry long,2011-06-28 15:30,S1 Trend,1732.75,33,57180.75,9487.5,0.33,10312.5,0.36,-2062.5,-0.07,579337.5,579.34
1513,Exit long,2011-06-29 21:00,EOD,1750.25,32,56008,0,0.00,2000,0.07,-10000,-0.36,579337.5,579.34
1513,Entry long,2011-06-29 18:30,S1 Trend,1750.25,32,56008,0,0.00,2000,0.07,-10000,-0.36,579337.5,579.34
1514,Exit long,2011-06-30 21:00,EOD,1762.25,41,72211.25,2050,0.06,6662.5,0.18,-5125,-0.14,581387.5,581.39
1514,Entry long,2011-06-30 15:30,S1 Trend,1761.25,41,72211.25,2050,0.06,6662.5,0.18,-5125,-0.14,581387.5,581.39
1515,Exit long,2011-07-01 16:30,S1 Climax,1774.5,12,21270,1200,0.11,1500,0.14,-450,-0.04,582587.5,582.59
1515,Entry long,2011-07-01 15:30,S1 Trend,1772.5,12,21270,1200,0.11,1500,0.14,-450,-0.04,582587.5,582.59
1516,Exit long,2011-07-01 17:00,S1 Climax,1774.5,8,14180,800,0.11,1200,0.17,-300,-0.04,583387.5,583.39
1516,Entry long,2011-07-01 15:30,S1 Trend,1772.5,8,14180,800,0.11,1200,0.17,-300,-0.04,583387.5,583.39
1517,Exit long,2011-07-01 17:30,S1 Climax,1776,6,10635,1050,0.20,1275,0.24,-225,-0.04,584437.5,584.44
1517,Entry long,2011-07-01 15:30,S1 Trend,1772.5,6,10635,1050,0.20,1275,0.24,-225,-0.04,584437.5,584.44
1518,Exit long,2011-07-01 18:00,S1 Climax,1776.25,4,7090,750,0.21,850,0.24,-150,-0.04,585187.5,585.19
1518,Entry long,2011-07-01 15:30,S1 Trend,1772.5,4,7090,750,0.21,850,0.24,-150,-0.04,585187.5,585.19
1519,Exit long,2011-07-01 18:30,S1 Climax,1778.25,3,5317.5,862.5,0.32,937.5,0.35,-112.5,-0.04,586050,586.05
1519,Entry long,2011-07-01 15:30,S1 Trend,1772.5,3,5317.5,862.5,0.32,937.5,0.35,-112.5,-0.04,586050,586.05
1520,Exit long,2011-07-01 19:00,S1 Climax,1779.25,2,3545,675,0.38,750,0.42,-75,-0.04,586725,586.73
1520,Entry long,2011-07-01 15:30,S1 Trend,1772.5,2,3545,675,0.38,750,0.42,-75,-0.04,586725,586.73
1521,Exit long,2011-07-01 19:30,S1 Climax,1780,1,1772.5,375,0.42,387.5,0.44,-37.5,-0.04,587100,587.10
1521,Entry long,2011-07-01 15:30,S1 Trend,1772.5,1,1772.5,375,0.42,387.5,0.44,-37.5,-0.04,587100,587.10
1522,Exit long,2011-07-01 20:00,S1 Climax,1782.25,1,1772.5,487.5,0.55,512.5,0.58,-37.5,-0.04,587587.5,587.59
1522,Entry long,2011-07-01 15:30,S1 Trend,1772.5,1,1772.5,487.5,0.55,512.5,0.58,-37.5,-0.04,587587.5,587.59
1523,Exit long,2011-07-01 20:30,S1 Climax,1780.5,1,1772.5,400,0.45,512.5,0.58,-37.5,-0.04,587987.5,587.99
1523,Entry long,2011-07-01 15:30,S1 Trend,1772.5,1,1772.5,400,0.45,512.5,0.58,-37.5,-0.04,587987.5,587.99
1524,Exit long,2011-07-01 21:00,EOD,1781.5,2,3545,900,0.51,1100,0.62,-75,-0.04,588887.5,588.89
1524,Entry long,2011-07-01 15:30,S1 Trend,1772.5,2,3545,900,0.51,1100,0.62,-75,-0.04,588887.5,588.89
1525,Exit long,2011-07-07 21:00,EOD,1796.75,43,77271,-537.5,-0.01,5912.5,0.15,-2687.5,-0.07,588350,588.35
1525,Entry long,2011-07-07 18:30,S1 Trend,1797,43,77271,-537.5,-0.01,5912.5,0.15,-2687.5,-0.07,588350,588.35
1526,Exit long,2011-07-13 20:00,S1 Trail,1764.25,30,53092.5,-8250,-0.31,7500,0.28,-8250,-0.31,580100,580.10
1526,Entry long,2011-07-13 15:30,S1 Trend,1769.75,30,53092.5,-8250,-0.31,7500,0.28,-8250,-0.31,580100,580.10
1527,Exit long,2011-07-14 17:00,S1 Trail,1758,30,53070,-16500,-0.62,750,0.03,-16500,-0.62,563600,563.60
1527,Entry long,2011-07-14 15:30,S1 Trend,1769,30,53070,-16500,-0.62,750,0.03,-16500,-0.62,563600,563.60
1528,Exit long,2011-07-19 21:00,EOD,1769.75,33,58146,12787.5,0.44,15262.5,0.52,-7837.5,-0.27,576387.5,576.39
1528,Entry long,2011-07-19 15:30,S1 Trend,1762,33,58146,12787.5,0.44,15262.5,0.52,-7837.5,-0.27,576387.5,576.39
1529,Exit long,2011-07-21 21:00,EOD,1787.25,24,42912,-900,-0.04,3000,0.14,-7800,-0.36,575487.5,575.49
1529,Entry long,2011-07-21 15:30,S1 Trend,1788,24,42912,-900,-0.04,3000,0.14,-7800,-0.36,575487.5,575.49
1530,Exit long,2011-07-25 21:00,EOD,1780.75,38,67706.5,-1900,-0.06,10450,0.31,-4750,-0.14,573587.5,573.59
1530,Entry long,2011-07-25 15:30,S1 Trend,1781.75,38,67706.5,-1900,-0.06,10450,0.31,-4750,-0.14,573587.5,573.59
1531,Exit short,2011-07-27 21:00,EOD,1748.5,30,52605,7500,0.29,10875,0.41,-375,-0.01,581087.5,581.09
1531,Entry short,2011-07-27 19:30,S3 Hedge,1753.5,30,52605,7500,0.29,10875,0.41,-375,-0.01,581087.5,581.09
1532,Exit short,2011-08-02 21:00,EOD,1697.25,21,35910,13387.5,0.75,13912.5,0.77,-4725,-0.26,594475,594.48
1532,Entry short,2011-08-02 18:00,S3 Hedge,1710,21,35910,13387.5,0.75,13912.5,0.77,-4725,-0.26,594475,594.48
1533,Exit short,2011-08-04 20:30,S3 Scalp,1650,16,26780,19000,1.42,19000,1.42,-2200,-0.16,613475,613.48
1533,Entry short,2011-08-04 16:00,S3 Hedge,1673.75,16,26780,19000,1.42,19000,1.42,-2200,-0.16,613475,613.48
1534,Exit short,2011-08-05 17:30,S3 Scalp,1633.5,8,12912,-7800,-1.21,600,0.09,-10100,-1.56,605675,605.67
1534,Entry short,2011-08-05 17:00,S3 Hedge,1614,8,12912,-7800,-1.21,600,0.09,-10100,-1.56,605675,605.67
1535,Exit long,2011-08-11 21:00,EOD,1614.75,9,14492.25,2025,0.28,9337.5,1.29,-4387.5,-0.61,607700,607.70
1535,Entry long,2011-08-11 18:00,S1 Trend,1610.25,9,14492.25,2025,0.28,9337.5,1.29,-4387.5,-0.61,607700,607.70
1536,Exit long,2011-08-12 21:00,EOD,1623.25,13,21212.75,-5525,-0.52,650,0.06,-9262.5,-0.87,602175,602.17
1536,Entry long,2011-08-12 17:00,S1 Trend,1631.75,13,21212.75,-5525,-0.52,650,0.06,-9262.5,-0.87,602175,602.17
1537,Exit long,2011-08-15 21:00,EOD,1648.25,24,39438,6000,0.30,6600,0.33,-14100,-0.72,608175,608.18
1537,Entry long,2011-08-15 15:30,S1 Trend,1643.25,24,39438,6000,0.30,6600,0.33,-14100,-0.72,608175,608.18
1538,Exit long,2011-08-16 17:30,S1 Trail,1632.5,23,37777.5,-11500,-0.61,6900,0.37,-11500,-0.61,596675,596.68
1538,Entry long,2011-08-16 16:00,S1 Trend,1642.5,23,37777.5,-11500,-0.61,6900,0.37,-11500,-0.61,596675,596.68
1539,Exit long,2011-08-17 16:30,S1 Trail,1639.75,24,39684,-16500,-0.83,0,0.00,-16500,-0.83,580175,580.18
1539,Entry long,2011-08-17 15:30,S1 Trend,1653.5,24,39684,-16500,-0.83,0,0.00,-16500,-0.83,580175,580.18
1540,Exit long,2011-08-23 21:00,EOD,1606.25,16,25504,9800,0.77,10400,0.82,-7200,-0.56,589975,589.98
1540,Entry long,2011-08-23 17:00,S1 Trend,1594,16,25504,9800,0.77,10400,0.82,-7200,-0.56,589975,589.98
1541,Exit long,2011-08-24 21:00,EOD,1622.5,17,27433.75,7437.5,0.54,8500,0.62,-11050,-0.81,597412.5,597.41
1541,Entry long,2011-08-24 15:30,S1 Trend,1613.75,17,27433.75,7437.5,0.54,8500,0.62,-11050,-0.81,597412.5,597.41
1542,Exit long,2011-08-26 21:00,EOD,1621,13,21115.25,-2112.5,-0.20,1625,0.15,-7150,-0.68,595300,595.30
1542,Entry long,2011-08-26 17:30,S1 Trend,1624.25,13,21115.25,-2112.5,-0.20,1625,0.15,-7150,-0.68,595300,595.30
1543,Exit long,2011-08-29 21:00,EOD,1655,29,47654.25,17037.5,0.72,17762.5,0.75,-6162.5,-0.26,612337.5,612.34
1543,Entry long,2011-08-29 15:30,S1 Trend,1643.25,29,47654.25,17037.5,0.72,17762.5,0.75,-6162.5,-0.26,612337.5,612.34
1544,Exit long,2011-08-30 21:00,EOD,1657.5,25,41337.5,5000,0.24,15312.5,0.74,-5937.5,-0.29,617337.5,617.34
1544,Entry long,2011-08-30 16:30,S1 Trend,1653.5,25,41337.5,5000,0.24,15312.5,0.74,-5937.5,-0.29,617337.5,617.34
1545,Exit long,2011-08-31 16:30,S1 Trail,1665,31,51901.75,-14337.5,-0.55,2325,0.09,-14337.5,-0.55,603000,603.00
1545,Entry long,2011-08-31 15:30,S1 Trend,1674.25,31,51901.75,-14337.5,-0.55,2325,0.09,-14337.5,-0.55,603000,603.00
1546,Exit long,2011-09-01 18:30,S1 Trail,1654.5,22,36696,-14850,-0.81,825,0.04,-14850,-0.81,588150,588.15
1546,Entry long,2011-09-01 15:30,S1 Trend,1668,22,36696,-14850,-0.81,825,0.04,-14850,-0.81,588150,588.15
1547,Exit long,2011-09-07 19:30,S1 Climax,1642.25,7,11404.75,4550,0.80,4725,0.83,-350,-0.06,592700,592.70
1547,Entry long,2011-09-07 15:30,S1 Trend,1629.25,7,11404.75,4550,0.80,4725,0.83,-350,-0.06,592700,592.70
1548,Exit long,2011-09-07 20:00,S1 Climax,1644,5,8146.25,3687.5,0.91,3937.5,0.97,-250,-0.06,596387.5,596.39
1548,Entry long,2011-09-07 15:30,S1 Trend,1629.25,5,8146.25,3687.5,0.91,3937.5,0.97,-250,-0.06,596387.5,596.39
1549,Exit long,2011-09-07 21:00,EOD,1644,14,22809.5,10325,0.91,11025,0.97,-700,-0.06,606712.5,606.71
1549,Entry long,2011-09-07 15:30,S1 Trend,1629.25,14,22809.5,10325,0.91,11025,0.97,-700,-0.06,606712.5,606.71
1550,Exit long,2011-09-08 18:30,S1 Trail,1634,23,37852.25,-13512.5,-0.71,3162.5,0.17,-13512.5,-0.71,593200,593.20
1550,Entry long,2011-09-08 16:30,S1 Trend,1645.75,23,37852.25,-13512.5,-0.71,3162.5,0.17,-13512.5,-0.71,593200,593.20
1551,Exit long,2011-09-13 21:00,EOD,1618.75,15,24247.5,1687.5,0.14,5250,0.43,-7125,-0.59,594887.5,594.89
1551,Entry long,2011-09-13 15:30,S1 Trend,1616.5,15,24247.5,1687.5,0.14,5250,0.43,-7125,-0.59,594887.5,594.89
1552,Exit long,2011-09-14 21:00,EOD,1635,18,29353.5,3825,0.26,16650,1.13,0,0.00,598712.5,598.71
1552,Entry long,2011-09-14 19:00,S1 Trend,1630.75,18,29353.5,3825,0.26,16650,1.13,0,0.00,598712.5,598.71
1553,Exit long,2011-09-15 21:00,EOD,1655.75,21,34681.5,4462.5,0.26,4725,0.27,-1837.5,-0.11,603175,603.17
1553,Entry long,2011-09-15 19:30,S1 Trend,1651.5,21,34681.5,4462.5,0.26,4725,0.27,-1837.5,-0.11,603175,603.17
1554,Exit long,2011-09-20 20:00,S1 Trail,1652,20,33310,-13500,-0.81,1500,0.09,-13500,-0.81,589675,589.67
1554,Entry long,2011-09-20 16:30,S1 Trend,1665.5,20,33310,-13500,-0.81,1500,0.09,-13500,-0.81,589675,589.67
1555,Exit short,2011-09-22 20:30,S3 Scalp,1577.25,14,21910,-8575,-0.78,3675,0.34,-10325,-0.94,581100,581.10
1555,Entry short,2011-09-22 19:00,S3 Hedge,1565,14,21910,-8575,-0.78,3675,0.34,-10325,-0.94,581100,581.10
1556,Exit long,2011-09-27 16:00,S1 Climax,1639.75,6,9811.5,1350,0.28,1425,0.29,-825,-0.17,582450,582.45
1556,Entry long,2011-09-27 15:30,S1 Trend,1635.25,6,9811.5,1350,0.28,1425,0.29,-825,-0.17,582450,582.45
1557,Exit long,2011-09-27 20:00,S1 Trail,1629.25,17,27799.25,-5100,-0.37,6587.5,0.47,-5100,-0.37,577350,577.35
1557,Entry long,2011-09-27 15:30,S1 Trend,1635.25,17,27799.25,-5100,-0.37,6587.5,0.47,-5100,-0.37,577350,577.35
1558,Exit short,2011-09-28 21:00,EOD,1598,16,25836,13400,1.04,14600,1.13,-600,-0.05,590750,590.75
1558,Entry short,2011-09-28 18:30,S3 Hedge,1614.75,16,25836,13400,1.04,14600,1.13,-600,-0.05,590750,590.75
1559,Exit long,2011-10-05 21:00,EOD,1591.5,16,25296,8400,0.66,10600,0.84,-8200,-0.65,599150,599.15
1559,Entry long,2011-10-05 16:00,S1 Trend,1581,16,25296,8400,0.66,10600,0.84,-8200,-0.65,599150,599.15
1560,Exit long,2011-10-06 21:00,EOD,1612,16,25664,6400,0.50,7600,0.59,-4400,-0.34,605550,605.55
1560,Entry long,2011-10-06 17:00,S1 Trend,1604,16,25664,6400,0.50,7600,0.59,-4400,-0.34,605550,605.55
1561,Exit long,2011-10-07 20:00,S2 FairVal,1610.75,17,27242.5,7012.5,0.51,7012.5,0.51,-4037.5,-0.30,612562.5,612.56
1561,Entry long,2011-10-07 18:30,S2 VWAP,1602.5,17,27242.5,7012.5,0.51,7012.5,0.51,-4037.5,-0.30,612562.5,612.56
1562,Exit long,2011-10-10 21:00,EOD,1643.25,25,40881.25,10000,0.49,10000,0.49,-6875,-0.34,622562.5,622.56
1562,Entry long,2011-10-10 15:30,S1 Trend,1635.25,25,40881.25,10000,0.49,10000,0.49,-6875,-0.34,622562.5,622.56
1563,Exit long,2011-10-11 21:00,EOD,1643.75,30,49320,-375,-0.02,5625,0.23,-7125,-0.29,622187.5,622.19
1563,Entry long,2011-10-11 15:30,S1 Trend,1644,30,49320,-375,-0.02,5625,0.23,-7125,-0.29,622187.5,622.19
1564,Exit long,2011-10-12 20:30,S1 Trail,1656,28,46466,-4900,-0.21,13300,0.57,-4900,-0.21,617287.5,617.29
1564,Entry long,2011-10-12 15:30,S1 Trend,1659.5,28,46466,-4900,-0.21,13300,0.57,-4900,-0.21,617287.5,617.29
1565,Exit long,2011-10-18 21:00,EOD,1673.25,19,31525.75,13300,0.84,22325,1.42,-2137.5,-0.14,630587.5,630.59
1565,Entry long,2011-10-18 17:00,S1 Trend,1659.25,19,31525.75,13300,0.84,22325,1.42,-2137.5,-0.14,630587.5,630.59
1566,Exit long,2011-10-21 18:00,S1 Trail,1676.5,27,45555.75,-14512.5,-0.64,2025,0.09,-14512.5,-0.64,616075,616.08
1566,Entry long,2011-10-21 15:30,S1 Trend,1687.25,27,45555.75,-14512.5,-0.64,2025,0.09,-14512.5,-0.64,616075,616.08
1567,Exit long,2011-10-24 21:00,EOD,1702.5,26,44148,5850,0.27,9750,0.44,-2925,-0.13,621925,621.92
1567,Entry long,2011-10-24 15:30,S1 Trend,1698,26,44148,5850,0.27,9750,0.44,-2925,-0.13,621925,621.92
1568,Exit long,2011-10-27 20:30,S1 Trail,1728.25,24,41436,2100,0.10,18900,0.91,-1500,-0.07,624025,624.03
1568,Entry long,2011-10-27 17:30,S1 Trend,1726.5,24,41436,2100,0.10,18900,0.91,-1500,-0.07,624025,624.03
1569,Exit long,2011-10-28 21:00,EOD,1733.75,30,51982.5,1500,0.06,5625,0.22,-7875,-0.30,625525,625.53
1569,Entry long,2011-10-28 16:00,S1 Trend,1732.75,30,51982.5,1500,0.06,5625,0.22,-7875,-0.30,625525,625.53
1570,Exit long,2011-11-03 20:00,EOD,1710.25,16,27300,3200,0.23,5200,0.38,-1800,-0.13,628725,628.73
1570,Entry long,2011-11-03 18:00,S1 Trend,1706.25,16,27300,3200,0.23,5200,0.38,-1800,-0.13,628725,628.73
1571,Exit long,2011-11-08 21:00,EOD,1726.5,26,44492.5,19825,0.89,21775,0.98,-8775,-0.39,648550,648.55
1571,Entry long,2011-11-08 15:30,S1 Trend,1711.25,26,44492.5,19825,0.89,21775,0.98,-8775,-0.39,648550,648.55
1572,Exit long,2011-11-11 21:00,EOD,1714.5,28,47929,3850,0.16,8400,0.35,-1050,-0.04,652400,652.40
1572,Entry long,2011-11-11 15:30,S1 Trend,1711.75,28,47929,3850,0.16,8400,0.35,-1050,-0.04,652400,652.40
1573,Exit long,2011-11-15 21:00,EOD,1708.75,24,41004,300,0.01,8100,0.40,-1500,-0.07,652700,652.70
1573,Entry long,2011-11-15 18:00,S1 Trend,1708.5,24,41004,300,0.01,8100,0.40,-1500,-0.07,652700,652.70
1574,Exit long,2011-11-16 20:00,S1 Trail,1695.5,21,35805,-9975,-0.56,6037.5,0.34,-9975,-0.56,642725,642.73
1574,Entry long,2011-11-16 16:30,S1 Trend,1705,21,35805,-9975,-0.56,6037.5,0.34,-9975,-0.56,642725,642.73
1575,Exit short,2011-11-21 19:00,S3 Scalp,1643.25,26,42549,-8775,-0.41,3900,0.18,-8775,-0.41,633950,633.95
1575,Entry short,2011-11-21 16:00,S3 Hedge,1636.5,26,42549,-8775,-0.41,3900,0.18,-8775,-0.41,633950,633.95
1576,Exit long,2011-11-28 20:00,S1 Trail,1637.5,28,46116,-13300,-0.58,3150,0.14,-13300,-0.58,620650,620.65
1576,Entry long,2011-11-28 15:30,S1 Trend,1647,28,46116,-13300,-0.58,3150,0.14,-13300,-0.58,620650,620.65
1577,Exit long,2011-11-30 16:00,S1 Climax,1692.25,5,8438.75,1125,0.27,1250,0.30,-250,-0.06,621775,621.78
1577,Entry long,2011-11-30 15:30,S1 Trend,1687.75,5,8438.75,1125,0.27,1250,0.30,-250,-0.06,621775,621.78
1578,Exit long,2011-11-30 21:00,EOD,1698.5,13,21940.75,6987.5,0.64,7800,0.71,-1462.5,-0.13,628762.5,628.76
1578,Entry long,2011-11-30 15:30,S1 Trend,1687.75,13,21940.75,6987.5,0.64,7800,0.71,-1462.5,-0.13,628762.5,628.76
1579,Exit long,2011-12-01 21:00,EOD,1697.25,30,51037.5,-6000,-0.24,375,0.01,-14250,-0.56,622762.5,622.76
1579,Entry long,2011-12-01 15:30,S1 Trend,1701.25,30,51037.5,-6000,-0.24,375,0.01,-14250,-0.56,622762.5,622.76
1580,Exit long,2011-12-02 21:00,EOD,1695.75,25,42575,-9062.5,-0.43,3125,0.15,-10000,-0.47,613700,613.70
1580,Entry long,2011-12-02 17:30,S2 VWAP,1703,25,42575,-9062.5,-0.43,3125,0.15,-10000,-0.47,613700,613.70
1581,Exit long,2011-12-05 18:30,S1 Trail,1709.25,31,53234.75,-12400,-0.47,3100,0.12,-12400,-0.47,601300,601.30
1581,Entry long,2011-12-05 15:30,S1 Trend,1717.25,31,53234.75,-12400,-0.47,3100,0.12,-12400,-0.47,601300,601.30
1582,Exit long,2011-12-09 21:00,EOD,1707.75,21,35820.75,2100,0.12,5775,0.32,-2625,-0.15,603400,603.40
1582,Entry long,2011-12-09 16:30,S1 Trend,1705.75,21,35820.75,2100,0.12,5775,0.32,-2625,-0.15,603400,603.40
1583,Exit long,2011-12-13 19:30,S1 Trail,1687.5,29,49220.25,-14137.5,-0.57,2537.5,0.10,-14137.5,-0.57,589262.5,589.26
1583,Entry long,2011-12-13 15:30,S1 Trend,1697.25,29,49220.25,-14137.5,-0.57,2537.5,0.10,-14137.5,-0.57,589262.5,589.26
1584,Exit short,2011-12-14 18:00,S3 Scalp,1671.25,25,41625,-7812.5,-0.38,3437.5,0.17,-7812.5,-0.38,581450,581.45
1584,Entry short,2011-12-14 16:00,S3 Hedge,1665,25,41625,-7812.5,-0.38,3437.5,0.17,-7812.5,-0.38,581450,581.45
1585,Exit long,2011-12-16 17:00,S1 Trail,1673,32,53792,-12800,-0.48,2400,0.09,-12800,-0.48,568650,568.65
1585,Entry long,2011-12-16 15:30,S1 Trend,1681,32,53792,-12800,-0.48,2400,0.09,-12800,-0.48,568650,568.65
1586,Exit long,2011-12-20 16:00,S1 Climax,1688,8,13500,200,0.03,700,0.10,-300,-0.04,568850,568.85
1586,Entry long,2011-12-20 15:30,S1 Trend,1687.5,8,13500,200,0.03,700,0.10,-300,-0.04,568850,568.85
1587,Exit long,2011-12-20 16:30,S1 Climax,1689,6,10125,450,0.09,975,0.19,-225,-0.04,569300,569.30
1587,Entry long,2011-12-20 15:30,S1 Trend,1687.5,6,10125,450,0.09,975,0.19,-225,-0.04,569300,569.30
1588,Exit long,2011-12-20 17:00,S1 Climax,1689,4,6750,300,0.09,650,0.19,-150,-0.04,569600,569.60
1588,Entry long,2011-12-20 15:30,S1 Trend,1687.5,4,6750,300,0.09,650,0.19,-150,-0.04,569600,569.60
1589,Exit long,2011-12-20 17:30,S1 Climax,1689.25,3,5062.5,262.5,0.10,487.5,0.19,-112.5,-0.04,569862.5,569.86
1589,Entry long,2011-12-20 15:30,S1 Trend,1687.5,3,5062.5,262.5,0.10,487.5,0.19,-112.5,-0.04,569862.5,569.86
1590,Exit long,2011-12-20 18:00,S1 Climax,1690.25,2,3375,275,0.16,325,0.19,-75,-0.04,570137.5,570.14
1590,Entry long,2011-12-20 15:30,S1 Trend,1687.5,2,3375,275,0.16,325,0.19,-75,-0.04,570137.5,570.14
1591,Exit long,2011-12-20 18:30,S1 Climax,1692,1,1687.5,225,0.27,325,0.39,-37.5,-0.04,570362.5,570.36
1591,Entry long,2011-12-20 15:30,S1 Trend,1687.5,1,1687.5,225,0.27,325,0.39,-37.5,-0.04,570362.5,570.36
1592,Exit long,2011-12-20 19:00,S1 Climax,1691.75,1,1687.5,212.5,0.25,325,0.39,-37.5,-0.04,570575,570.58
1592,Entry long,2011-12-20 15:30,S1 Trend,1687.5,1,1687.5,212.5,0.25,325,0.39,-37.5,-0.04,570575,570.58
1593,Exit long,2011-12-20 19:30,S1 Climax,1692,1,1687.5,225,0.27,325,0.39,-37.5,-0.04,570800,570.80
1593,Entry long,2011-12-20 15:30,S1 Trend,1687.5,1,1687.5,225,0.27,325,0.39,-37.5,-0.04,570800,570.80
1594,Exit long,2011-12-20 20:00,S1 Climax,1693.75,1,1687.5,312.5,0.37,387.5,0.46,-37.5,-0.04,571112.5,571.11
1594,Entry long,2011-12-20 15:30,S1 Trend,1687.5,1,1687.5,312.5,0.37,387.5,0.46,-37.5,-0.04,571112.5,571.11
1595,Exit long,2011-12-20 20:30,S1 Climax,1694.25,1,1687.5,337.5,0.40,400,0.47,-37.5,-0.04,571450,571.45
1595,Entry long,2011-12-20 15:30,S1 Trend,1687.5,1,1687.5,337.5,0.40,400,0.47,-37.5,-0.04,571450,571.45
1596,Exit long,2011-12-20 21:00,EOD,1693.75,1,1687.5,312.5,0.37,437.5,0.52,-37.5,-0.04,571762.5,571.76
1596,Entry long,2011-12-20 15:30,S1 Trend,1687.5,1,1687.5,312.5,0.37,437.5,0.52,-37.5,-0.04,571762.5,571.76
1597,Exit long,2011-12-22 21:00,EOD,1707.75,30,51135,4875,0.19,6000,0.23,-6375,-0.25,576637.5,576.64
1597,Entry long,2011-12-22 15:30,S1 Trend,1704.5,30,51135,4875,0.19,6000,0.23,-6375,-0.25,576637.5,576.64
1598,Exit long,2011-12-27 21:00,EOD,1719.5,44,75801,-7150,-0.19,0,0.00,-9900,-0.26,569487.5,569.49
1598,Entry long,2011-12-27 15:30,S1 Trend,1722.75,44,75801,-7150,-0.19,0,0.00,-9900,-0.26,569487.5,569.49
1599,Exit long,2011-12-29 21:00,EOD,1716.25,44,75317,9900,0.26,12650,0.34,-4400,-0.12,579387.5,579.39
1599,Entry long,2011-12-29 15:30,S1 Trend,1711.75,44,75317,9900,0.26,12650,0.34,-4400,-0.12,579387.5,579.39
1600,Exit long,2012-01-04 21:00,EOD,1731.25,35,60567.5,1312.5,0.04,3937.5,0.13,-3937.5,-0.13,580700,580.70
1600,Entry long,2012-01-04 17:30,S1 Trend,1730.5,35,60567.5,1312.5,0.04,3937.5,0.13,-3937.5,-0.13,580700,580.70
1601,Exit long,2012-01-05 21:00,EOD,1735,27,46797.75,2362.5,0.10,5062.5,0.22,-1687.5,-0.07,583062.5,583.06
1601,Entry long,2012-01-05 18:00,S1 Trend,1733.25,27,46797.75,2362.5,0.10,5062.5,0.22,-1687.5,-0.07,583062.5,583.06
1602,Exit long,2012-01-11 21:00,EOD,1747.25,37,64472.5,8787.5,0.27,11100,0.34,-2775,-0.09,591850,591.85
1602,Entry long,2012-01-11 16:00,S1 Trend,1742.5,37,64472.5,8787.5,0.27,11100,0.34,-2775,-0.09,591850,591.85
1603,Exit long,2012-01-17 13:30,S1 Trail,1756,44,77022,12100,0.31,24200,0.63,-7150,-0.19,603950,603.95
1603,Entry long,2012-01-16 16:30,S1 Trend,1750.5,44,77022,12100,0.31,24200,0.63,-7150,-0.19,603950,603.95
1604,Exit long,2012-01-18 21:00,EOD,1762.5,33,57939.75,11137.5,0.38,12375,0.43,-4125,-0.14,615087.5,615.09
1604,Entry long,2012-01-18 16:00,S1 Trend,1755.75,33,57939.75,11137.5,0.38,12375,0.43,-4125,-0.14,615087.5,615.09
1605,Exit long,2012-01-19 21:00,EOD,1769.5,43,75981,5375,0.14,7525,0.20,-1612.5,-0.04,620462.5,620.46
1605,Entry long,2012-01-19 16:00,S1 Trend,1767,43,75981,5375,0.14,7525,0.20,-1612.5,-0.04,620462.5,620.46
1606,Exit long,2012-01-23 16:30,S1 Trail,1768.25,44,78100,-14850,-0.38,1650,0.04,-14850,-0.38,605612.5,605.61
1606,Entry long,2012-01-23 15:30,S1 Trend,1775,44,78100,-14850,-0.38,1650,0.04,-14850,-0.38,605612.5,605.61
1607,Exit long,2012-01-25 21:00,EOD,1780.5,32,56824,7600,0.27,12800,0.45,-3600,-0.13,613212.5,613.21
1607,Entry long,2012-01-25 18:30,S1 Trend,1775.75,32,56824,7600,0.27,12800,0.45,-3600,-0.13,613212.5,613.21
1608,Exit long,2012-02-01 20:30,S1 Trail,1778,39,69468.75,-6337.5,-0.18,9262.5,0.27,-6337.5,-0.18,606875,606.88
1608,Entry long,2012-02-01 15:30,S1 Trend,1781.25,39,69468.75,-6337.5,-0.18,9262.5,0.27,-6337.5,-0.18,606875,606.88
1609,Exit long,2012-02-02 17:30,S1 Trail,1777.5,44,78386,-8800,-0.22,7700,0.20,-8800,-0.22,598075,598.07
1609,Entry long,2012-02-02 15:30,S1 Trend,1781.5,44,78386,-8800,-0.22,7700,0.20,-8800,-0.22,598075,598.07
1610,Exit long,2012-02-03 16:00,S1 Climax,1797,11,19764.25,137.5,0.01,1100,0.11,-137.5,-0.01,598212.5,598.21
1610,Entry long,2012-02-03 15:30,S1 Trend,1796.75,11,19764.25,137.5,0.01,1100,0.11,-137.5,-0.01,598212.5,598.21
1611,Exit long,2012-02-03 16:30,S1 Climax,1798.5,7,12577.25,612.5,0.10,700,0.11,-262.5,-0.04,598825,598.82
1611,Entry long,2012-02-03 15:30,S1 Trend,1796.75,7,12577.25,612.5,0.10,700,0.11,-262.5,-0.04,598825,598.82
1612,Exit long,2012-02-03 17:30,S1 Climax,1799,5,8983.75,562.5,0.13,562.5,0.13,-187.5,-0.04,599387.5,599.39
