Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
4844,Entry short,2024-06-02 19:15,Short,3764.94,1298.507,4888800.945,-30138.35,-0.62,8881.79,0.18,-38137.15,-0.78,5404548,5404.55
4845,Exit long,2024-06-03 12:00,Long Exit,3808.46,1191.4497,4537147.688,440.84,0.01,36613.25,0.81,-19754.24,-0.44,5404989,5404.99
4845,Entry long,2024-06-03 03:15,Long,3808.09,1191.4497,4537147.688,440.84,0.01,36613.25,0.81,-19754.24,-0.44,5404989,5404.99
4846,Exit long,2024-06-03 15:45,Stop Hit,3777.25,1182.9973,4533553.233,-65076.68,-1.44,23707.27,0.52,-65810.14,-1.45,5339912,5339.91
4846,Entry long,2024-06-03 13:45,Long,3832.26,1182.9973,4533553.233,-65076.68,-1.44,23707.27,0.52,-65810.14,-1.45,5339912,5339.91
4847,Exit short,2024-06-04 04:15,Short Exit,3784.28,834.3096,3147791.719,-9469.41,-0.30,31828.91,1.01,-24804.02,-0.79,5330443,5330.44
4847,Entry short,2024-06-03 16:00,Short,3772.93,834.3096,3147791.719,-9469.41,-0.30,31828.91,1.01,-24804.02,-0.79,5330443,5330.44
4848,Exit long,2024-06-05 04:00,Long Exit,3803.66,1216.7713,4609458.213,18726.11,0.41,66837.25,1.45,-22193.91,-0.48,5349169,5349.17
4848,Entry long,2024-06-04 14:45,Long,3788.27,1216.7713,4609458.213,18726.11,0.41,66837.25,1.45,-22193.91,-0.48,5349169,5349.17
4849,Exit short,2024-06-05 18:45,Long,3824.58,997.5641,3769595.221,-45668.48,-1.21,0,0.00,-48471.64,-1.29,5303500.5,5303.50
4849,Entry short,2024-06-05 06:45,Short,3778.8,997.5641,3769595.221,-45668.48,-1.21,0,0.00,-48471.64,-1.29,5303500.5,5303.50
4850,Exit long,2024-06-06 06:30,Long Exit,3850.31,1027.9164,3931348.505,26448.29,0.67,63946.68,1.63,-544.8,-0.01,5329948.5,5329.95
4850,Entry long,2024-06-05 18:45,Long,3824.58,1027.9164,3931348.505,26448.29,0.67,63946.68,1.63,-544.8,-0.01,5329948.5,5329.95
4851,Exit short,2024-06-07 05:30,Short Exit,3818.11,1307.7334,5016857.642,23787.67,0.47,95804.55,1.91,-24886.17,-0.50,5353736.5,5353.74
4851,Entry short,2024-06-06 14:15,Short,3836.3,1307.7334,5016857.642,23787.67,0.47,95804.55,1.91,-24886.17,-0.50,5353736.5,5353.74
4852,Exit long,2024-06-07 13:45,Stop Hit,3786.02,1674.9495,6426764.482,-85372.18,-1.33,5694.83,0.09,-103679.37,-1.61,5268364,5268.36
4852,Entry long,2024-06-07 13:00,Long,3836.99,1674.9495,6426764.482,-85372.18,-1.33,5694.83,0.09,-103679.37,-1.61,5268364,5268.36
4853,Exit short,2024-06-08 08:30,Short Exit,3700.45,1073.7901,4065390.794,91884.22,2.26,191811.12,4.72,-43477.76,-1.07,5360248.5,5360.25
4853,Entry short,2024-06-07 13:45,Short,3786.02,1073.7901,4065390.794,91884.22,2.26,191811.12,4.72,-43477.76,-1.07,5360248.5,5360.25
4854,Exit short,2024-06-09 07:15,Short Exit,3686.61,1676.6489,6158046.379,-23104.22,-0.38,11920.97,0.19,-38697.05,-0.63,5337144,5337.14
4854,Entry short,2024-06-08 14:30,Short,3672.83,1676.6489,6158046.379,-23104.22,-0.38,11920.97,0.19,-38697.05,-0.63,5337144,5337.14
4855,Exit long,2024-06-09 14:45,Long Exit,3686.57,3195.3413,11787646.01,-7796.63,-0.07,67932.95,0.58,-26010.08,-0.22,5329347.5,5329.35
4855,Entry long,2024-06-09 11:00,Long,3689.01,3195.3413,11787646.01,-7796.63,-0.07,67932.95,0.58,-26010.08,-0.22,5329347.5,5329.35
4856,Exit long,2024-06-10 01:30,Long Exit,3695.82,2243.9354,8315867.517,-22686.19,-0.27,30809.23,0.37,-24638.41,-0.30,5306661.5,5306.66
4856,Entry long,2024-06-09 19:45,Long,3705.93,2243.9354,8315867.517,-22686.19,-0.27,30809.23,0.37,-24638.41,-0.30,5306661.5,5306.66
4857,Exit short,2024-06-10 16:15,Short Exit,3684.94,2375.7753,8749148.909,-5440.53,-0.06,85908.03,0.98,-18150.92,-0.21,5301221,5301.22
4857,Entry short,2024-06-10 05:00,Short,3682.65,2375.7753,8749148.909,-5440.53,-0.06,85908.03,0.98,-18150.92,-0.21,5301221,5301.22
4858,Exit long,2024-06-10 21:15,Stop Hit,3655.27,1475.4254,5445972.202,-52894,-0.97,29390.48,0.54,-59046.52,-1.08,5248327,5248.33
4858,Entry long,2024-06-10 16:30,Long,3691.12,1475.4254,5445972.202,-52894,-0.97,29390.48,0.54,-59046.52,-1.08,5248327,5248.33
4859,Exit short,2024-06-11 23:00,Short Exit,3501.29,1127.4672,4078838.089,131248.45,3.22,205830.4,5.05,-25841.55,-0.63,5379575.5,5379.58
4859,Entry short,2024-06-11 03:00,Short,3617.7,1127.4672,4078838.089,131248.45,3.22,205830.4,5.05,-25841.55,-0.63,5379575.5,5379.58
4860,Exit long,2024-06-12 19:15,Stop Hit,3593.19,1036.1467,3652272.057,70799.91,1.94,135434.73,3.71,-18443.41,-0.50,5450375,5450.38
4860,Entry long,2024-06-12 05:30,Long,3524.86,1036.1467,3652272.057,70799.91,1.94,135434.73,3.71,-18443.41,-0.50,5450375,5450.38
4861,Exit short,2024-06-13 13:45,Short Exit,3500.39,875.1528,3071593.794,8217.69,0.27,30744.12,1.00,-14107.46,-0.46,5458593,5458.59
4861,Entry short,2024-06-13 04:00,Short,3509.78,875.1528,3071593.794,8217.69,0.27,30744.12,1.00,-14107.46,-0.46,5458593,5458.59
4862,Exit short,2024-06-14 03:00,Short Exit,3486.85,741.4306,2579711.387,-5545.9,-0.21,37783.31,1.46,-7013.93,-0.27,5453047,5453.05
4862,Entry short,2024-06-13 16:30,Short,3479.37,741.4306,2579711.387,-5545.9,-0.21,37783.31,1.46,-7013.93,-0.27,5453047,5453.05
4863,Exit long,2024-06-14 15:15,Long Exit,3494.54,1145.7677,4041626.816,-37695.76,-0.93,1512.41,0.04,-38933.19,-0.96,5415351,5415.35
4863,Entry long,2024-06-14 06:45,Long,3527.44,1145.7677,4041626.816,-37695.76,-0.93,1512.41,0.04,-38933.19,-0.96,5415351,5415.35
4864,Exit short,2024-06-14 22:30,Stop Hit,3475.94,1068.2269,3700006.831,-13085.78,-0.35,107324.76,2.90,-14741.53,-0.40,5402265.5,5402.27
4864,Entry short,2024-06-14 17:00,Short,3463.69,1068.2269,3700006.831,-13085.78,-0.35,107324.76,2.90,-14741.53,-0.40,5402265.5,5402.27
4865,Exit long,2024-06-15 21:15,Long Exit,3548.51,997.4056,3515395.933,23907.81,0.68,66606.74,1.89,-5964.49,-0.17,5426173.5,5426.17
4865,Entry long,2024-06-15 06:45,Long,3524.54,997.4056,3515395.933,23907.81,0.68,66606.74,1.89,-5964.49,-0.17,5426173.5,5426.17
4866,Exit long,2024-06-16 22:45,Long Exit,3589.5,1624.3368,5819235.316,11321.63,0.19,43613.44,0.75,-10298.29,-0.18,5437495,5437.50
4866,Entry long,2024-06-16 14:30,Long,3582.53,1624.3368,5819235.316,11321.63,0.19,43613.44,0.75,-10298.29,-0.18,5437495,5437.50
4867,Exit long,2024-06-17 03:30,Long Exit,3589.22,1137.5859,4138366.866,-55320.8,-1.34,10818.44,0.26,-63010.88,-1.52,5382174,5382.17
4867,Entry long,2024-06-16 23:15,Long,3637.85,1137.5859,4138366.866,-55320.8,-1.34,10818.44,0.26,-63010.88,-1.52,5382174,5382.17
4868,Exit short,2024-06-17 18:45,Stop Hit,3539.43,1068.756,3827108.36,44321.31,1.16,120812.18,3.16,-12782.32,-0.33,5426495.5,5426.50
4868,Entry short,2024-06-17 05:00,Short,3580.9,1068.756,3827108.36,44321.31,1.16,120812.18,3.16,-12782.32,-0.33,5426495.5,5426.50
4869,Exit short,2024-06-18 21:15,Short Exit,3430.16,704.4014,2450591.339,34381.83,1.40,84112.57,3.43,-1415.85,-0.06,5460877,5460.88
4869,Entry short,2024-06-18 02:00,Short,3478.97,704.4014,2450591.339,34381.83,1.40,84112.57,3.43,-1415.85,-0.06,5460877,5460.88
4870,Exit long,2024-06-19 10:30,Long Exit,3531.79,602.0193,2082378.739,43827,2.10,77383.56,3.72,-2901.73,-0.14,5504704,5504.70
4870,Entry long,2024-06-18 22:00,Long,3458.99,602.0193,2082378.739,43827,2.10,77383.56,3.72,-2901.73,-0.14,5504704,5504.70
4871,Exit long,2024-06-20 14:30,Stop Hit,3542.41,966.2658,3451887.944,-28978.31,-0.84,52033.41,1.51,-36727.76,-1.06,5475726,5475.73
4871,Entry long,2024-06-20 02:45,Long,3572.4,966.2658,3451887.944,-28978.31,-0.84,52033.41,1.51,-36727.76,-1.06,5475726,5475.73
4872,Exit short,2024-06-21 03:15,Short Exit,3523.36,843.9476,2989608.418,16077.2,0.54,46737.82,1.56,-5215.6,-0.17,5491803,5491.80
4872,Entry short,2024-06-20 14:30,Short,3542.41,843.9476,2989608.418,16077.2,0.54,46737.82,1.56,-5215.6,-0.17,5491803,5491.80
4873,Exit short,2024-06-21 10:45,Short Exit,3511.98,1082.8709,3764806.429,-38214.52,-1.02,31641.49,0.84,-51263.11,-1.36,5453588.5,5453.59
4873,Entry short,2024-06-21 09:00,Short,3476.69,1082.8709,3764806.429,-38214.52,-1.02,31641.49,0.84,-51263.11,-1.36,5453588.5,5453.59
4874,Exit long,2024-06-22 08:30,Long Exit,3494.15,733.8377,2598152.377,-34013.38,-1.31,2773.91,0.11,-36779.94,-1.42,5419575,5419.58
4874,Entry long,2024-06-21 21:00,Long,3540.5,733.8377,2598152.377,-34013.38,-1.31,2773.91,0.11,-36779.94,-1.42,5419575,5419.58
4875,Exit short,2024-06-22 14:45,Short Exit,3500.52,1572.8135,5476788.257,-28876.85,-0.53,0,0.00,-29726.18,-0.54,5390698.5,5390.70
4875,Entry short,2024-06-22 09:30,Short,3482.16,1572.8135,5476788.257,-28876.85,-0.53,0,0.00,-29726.18,-0.54,5390698.5,5390.70
4876,Exit long,2024-06-23 10:00,Long Exit,3506.01,2254.3379,7913898.285,-10167.06,-0.13,25496.56,0.32,-21235.86,-0.27,5380531.5,5380.53
4876,Entry long,2024-06-23 01:45,Long,3510.52,2254.3379,7913898.285,-10167.06,-0.13,25496.56,0.32,-21235.86,-0.27,5380531.5,5380.53
4877,Exit short,2024-06-24 21:15,Short Exit,3315.48,2782.1393,9713783.723,489656.53,5.04,694227.25,7.15,-31883.32,-0.33,5870188,5870.19
4877,Entry short,2024-06-23 12:00,Short,3491.48,2782.1393,9713783.723,489656.53,5.04,694227.25,7.15,-31883.32,-0.33,5870188,5870.19
4878,Exit long,2024-06-26 01:45,Long Exit,3388.06,684.238,2294872.671,23366.73,1.02,49381.46,2.15,-12282.07,-0.54,5893554.5,5893.55
4878,Entry long,2024-06-25 00:45,Long,3353.91,684.238,2294872.671,23366.73,1.02,49381.46,2.15,-12282.07,-0.54,5893554.5,5893.55
4879,Exit short,2024-06-26 15:15,Short Exit,3393.11,1391.2343,4702399.759,-18211.26,-0.39,17543.47,0.37,-32485.32,-0.69,5875343.5,5875.34
4879,Entry short,2024-06-26 06:30,Short,3380.02,1391.2343,4702399.759,-18211.26,-0.39,17543.47,0.37,-32485.32,-0.69,5875343.5,5875.34
4880,Exit short,2024-06-26 20:45,Short Exit,3379.66,1278.2811,4286178.791,-33976.71,-0.79,30934.4,0.72,-53905.11,-1.26,5841366.5,5841.37
4880,Entry short,2024-06-26 16:15,Short,3353.08,1278.2811,4286178.791,-33976.71,-0.79,30934.4,0.72,-53905.11,-1.26,5841366.5,5841.37
4881,Exit long,2024-06-27 21:30,Long Exit,3440.76,954.9111,3255120.056,30499.86,0.94,61286.2,1.88,-43878.16,-1.35,5871866.5,5871.87
4881,Entry long,2024-06-26 21:00,Long,3408.82,954.9111,3255120.056,30499.86,0.94,61286.2,1.88,-43878.16,-1.35,5871866.5,5871.87
4882,Exit long,2024-06-28 08:30,Long Exit,3442.11,1364.4894,4739431.127,-42708.52,-0.90,17342.66,0.37,-46679.18,-0.98,5829158,5829.16
4882,Entry long,2024-06-28 02:45,Long,3473.41,1364.4894,4739431.127,-42708.52,-0.90,17342.66,0.37,-46679.18,-0.98,5829158,5829.16
4883,Exit short,2024-06-28 12:30,Short Exit,3455.57,1439.4176,4946486.612,-27521.66,-0.56,21288.99,0.43,-27579.24,-0.56,5801636.5,5801.64
4883,Entry short,2024-06-28 08:45,Short,3436.45,1439.4176,4946486.612,-27521.66,-0.56,21288.99,0.43,-27579.24,-0.56,5801636.5,5801.64
4884,Exit short,2024-06-29 02:00,Short Exit,3385.41,1022.9189,3507118.365,44118.49,1.26,69609.63,1.98,-3007.38,-0.09,5845755,5845.76
4884,Entry short,2024-06-28 15:30,Short,3428.54,1022.9189,3507118.365,44118.49,1.26,69609.63,1.98,-3007.38,-0.09,5845755,5845.76
4885,Exit long,2024-06-29 15:30,Long Exit,3383.53,2185.1666,7424453.15,-30876.4,-0.42,14924.69,0.20,-38393.38,-0.52,5814878.5,5814.88
4885,Entry long,2024-06-29 08:30,Long,3397.66,2185.1666,7424453.15,-30876.4,-0.42,14924.69,0.20,-38393.38,-0.52,5814878.5,5814.88
4886,Exit short,2024-06-30 08:15,Stop Hit,3395.96,2366.0495,8005599.465,-29410,-0.37,70437.3,0.88,-39962.57,-0.50,5785468.5,5785.47
4886,Entry short,2024-06-29 15:30,Short,3383.53,2366.0495,8005599.465,-29410,-0.37,70437.3,0.88,-39962.57,-0.50,5785468.5,5785.47
4887,Exit long,2024-07-01 09:45,Long Exit,3477.79,1841.5455,6253814.856,150693.67,2.41,224558.06,3.59,-35118.27,-0.56,5936162,5936.16
4887,Entry long,2024-06-30 08:15,Long,3395.96,1841.5455,6253814.856,150693.67,2.41,224558.06,3.59,-35118.27,-0.56,5936162,5936.16
4888,Exit long,2024-07-01 22:30,Long Exit,3458.75,1414.8469,4937108.258,-43506.54,-0.88,11007.51,0.22,-47765.23,-0.97,5892655.5,5892.66
4888,Entry long,2024-07-01 19:15,Long,3489.5,1414.8469,4937108.258,-43506.54,-0.88,11007.51,0.22,-47765.23,-0.97,5892655.5,5892.66
4889,Exit short,2024-07-02 04:45,Short Exit,3459.24,1472.6842,5088477.355,-5890.74,-0.12,46095.02,0.91,-8026.13,-0.16,5886764.5,5886.76
4889,Entry short,2024-07-01 23:00,Short,3455.24,1472.6842,5088477.355,-5890.74,-0.12,46095.02,0.91,-8026.13,-0.16,5886764.5,5886.76
4890,Exit short,2024-07-04 01:30,Short Exit,3304.11,1522.4905,5199518.206,169042.12,3.25,247693.98,4.76,-25242.89,-0.49,6055807,6055.81
4890,Entry short,2024-07-02 15:15,Short,3415.14,1522.4905,5199518.206,169042.12,3.25,247693.98,4.76,-25242.89,-0.49,6055807,6055.81
4891,Exit short,2024-07-04 20:30,Short Exit,3150.72,908.5843,2945757.502,83062.77,2.82,139058.83,4.72,-2834.78,-0.10,6138869.5,6138.87
4891,Entry short,2024-07-04 02:45,Short,3242.14,908.5843,2945757.502,83062.77,2.82,139058.83,4.72,-2834.78,-0.10,6138869.5,6138.87
4892,Exit short,2024-07-05 11:15,Short Exit,2923.49,806.881,2486532.902,127624.37,5.13,207537.86,8.35,-25263.44,-1.02,6266494,6266.49
4892,Entry short,2024-07-05 00:45,Short,3081.66,806.881,2486532.902,127624.37,5.13,207537.86,8.35,-25263.44,-1.02,6266494,6266.49
4893,Exit long,2024-07-06 02:45,Long Exit,2969.51,847.6912,2556331.49,-39104,-1.53,0,0.00,-42774.5,-1.67,6227390,6227.39
4893,Entry long,2024-07-06 01:45,Long,3015.64,847.6912,2556331.49,-39104,-1.53,0,0.00,-42774.5,-1.67,6227390,6227.39
4894,Exit long,2024-07-07 02:15,Long Exit,3050.68,1463.2229,4425678.616,38146.22,0.86,84779.13,1.92,-10008.44,-0.23,6265536,6265.54
4894,Entry long,2024-07-06 16:30,Long,3024.61,1463.2229,4425678.616,38146.22,0.86,84779.13,1.92,-10008.44,-0.23,6265536,6265.54
4895,Exit short,2024-07-08 06:00,Stop Hit,2914.51,1394.8008,4193510.449,128349.57,3.06,249404.33,5.95,-36683.26,-0.87,6393886,6393.89
4895,Entry short,2024-07-07 08:30,Short,3006.53,1394.8008,4193510.449,128349.57,3.06,249404.33,5.95,-36683.26,-0.87,6393886,6393.89
4896,Exit long,2024-07-08 15:30,Stop Hit,2969.89,714.9023,2152263.417,-29082.22,-1.35,61417.26,2.85,-41364.25,-1.92,6364803.5,6364.80
4896,Entry long,2024-07-08 09:30,Long,3010.57,714.9023,2152263.417,-29082.22,-1.35,61417.26,2.85,-41364.25,-1.92,6364803.5,6364.80
4897,Exit long,2024-07-09 15:00,Long Exit,3075.66,770.5809,2361429.756,8615.09,0.36,36556.36,1.55,-37118.88,-1.57,6373418.5,6373.42
4897,Entry long,2024-07-09 02:15,Long,3064.48,770.5809,2361429.756,8615.09,0.36,36556.36,1.55,-37118.88,-1.57,6373418.5,6373.42
4898,Exit short,2024-07-10 04:15,Short Exit,3072.42,1083.617,3290002.082,-39324.46,-1.20,9709.21,0.30,-47191.52,-1.43,6334094,6334.09
4898,Entry short,2024-07-10 02:00,Short,3036.13,1083.617,3290002.082,-39324.46,-1.20,9709.21,0.30,-47191.52,-1.43,6334094,6334.09
4899,Exit long,2024-07-10 22:15,Long Exit,3085.48,1078.5879,3340505.371,-12543.98,-0.38,60584.28,1.81,-18691.93,-0.56,6321550,6321.55
4899,Entry long,2024-07-10 05:15,Long,3097.11,1078.5879,3340505.371,-12543.98,-0.38,60584.28,1.81,-18691.93,-0.56,6321550,6321.55
4900,Exit short,2024-07-11 09:00,Short Exit,3122.21,1052.9403,3238823.304,-48677.43,-1.50,7654.88,0.24,-52573.31,-1.62,6272873,6272.87
4900,Entry short,2024-07-11 04:30,Short,3075.98,1052.9403,3238823.304,-48677.43,-1.50,7654.88,0.24,-52573.31,-1.62,6272873,6272.87
4901,Exit long,2024-07-11 15:30,Stop Hit,3145.87,1291.8443,4057217.882,6756.35,0.17,94007.51,2.32,-16755.22,-0.41,6279629,6279.63
4901,Entry long,2024-07-11 10:45,Long,3140.64,1291.8443,4057217.882,6756.35,0.17,94007.51,2.32,-16755.22,-0.41,6279629,6279.63
4902,Exit short,2024-07-12 14:30,Stop Hit,3098.14,940.7873,2912912.678,-1778.09,-0.06,43981.81,1.51,-22710.6,-0.78,6277851,6277.85
4902,Entry short,2024-07-11 21:15,Short,3096.25,940.7873,2912912.678,-1778.09,-0.06,43981.81,1.51,-22710.6,-0.78,6277851,6277.85
4903,Exit long,2024-07-12 21:30,Long Exit,3101.24,1067.7121,3335468.538,-24237.06,-0.73,35181.11,1.05,-33643.61,-1.01,6253614,6253.61
4903,Entry long,2024-07-12 15:00,Long,3123.94,1067.7121,3335468.538,-24237.06,-0.73,35181.11,1.05,-33643.61,-1.01,6253614,6253.61
4904,Exit long,2024-07-13 23:30,Long Exit,3150.45,2056.2226,6494866.953,-16840.46,-0.26,28540.37,0.44,-26401.9,-0.41,6236773.5,6236.77
4904,Entry long,2024-07-13 10:30,Long,3158.64,2056.2226,6494866.953,-16840.46,-0.26,28540.37,0.44,-26401.9,-0.41,6236773.5,6236.77
4905,Exit long,2024-07-14 14:00,Long Exit,3192.95,1757.558,5589579.283,22215.53,0.40,82798.55,1.48,-21864.02,-0.39,6258989,6258.99
4905,Entry long,2024-07-13 23:45,Long,3180.31,1757.558,5589579.283,22215.53,0.40,82798.55,1.48,-21864.02,-0.39,6258989,6258.99
4906,Exit long,2024-07-15 12:30,Long Exit,3336.74,1624.0935,5258100.152,161077.6,3.06,225716.52,4.29,-12148.22,-0.23,6420066.5,6420.07
4906,Entry long,2024-07-14 22:30,Long,3237.56,1624.0935,5258100.152,161077.6,3.06,225716.52,4.29,-12148.22,-0.23,6420066.5,6420.07
4907,Exit long,2024-07-16 05:45,Long Exit,3464.74,1173.8801,3961317.091,105872.25,2.67,147310.22,3.72,-13640.49,-0.34,6525939,6525.94
4907,Entry long,2024-07-15 16:00,Long,3374.55,1173.8801,3961317.091,105872.25,2.67,147310.22,3.72,-13640.49,-0.34,6525939,6525.94
4908,Exit short,2024-07-16 16:15,Short Exit,3437.46,809.0072,2736038.08,-44891.81,-1.64,25321.93,0.93,-47537.26,-1.74,6481047,6481.05
4908,Entry short,2024-07-16 08:45,Short,3381.97,809.0072,2736038.08,-44891.81,-1.64,25321.93,0.93,-47537.26,-1.74,6481047,6481.05
4909,Exit long,2024-07-16 22:15,Long Exit,3438.63,769.4508,2679158.435,-33301.83,-1.24,11849.54,0.44,-37418.39,-1.40,6447745.5,6447.75
4909,Entry long,2024-07-16 17:00,Long,3481.91,769.4508,2679158.435,-33301.83,-1.24,11849.54,0.44,-37418.39,-1.40,6447745.5,6447.75
4910,Exit long,2024-07-17 09:30,Long Exit,3498.43,867.2077,3032720.72,1144.71,0.04,17049.3,0.56,-26163.66,-0.86,6448890,6448.89
4910,Entry long,2024-07-17 02:30,Long,3497.11,867.2077,3032720.72,1144.71,0.04,17049.3,0.56,-26163.66,-0.86,6448890,6448.89
4911,Exit short,2024-07-18 03:15,Short Exit,3416.69,1090.8421,3759074.602,32005.31,0.85,75453.55,2.01,-37470.43,-1.00,6480895.5,6480.90
4911,Entry short,2024-07-17 14:30,Short,3446.03,1090.8421,3759074.602,32005.31,0.85,75453.55,2.01,-37470.43,-1.00,6480895.5,6480.90
4912,Exit long,2024-07-18 15:45,Stop Hit,3440.62,1278.968,4412324.493,-11881.61,-0.27,51810.99,1.17,-20067.01,-0.45,6469013.5,6469.01
4912,Entry long,2024-07-18 08:00,Long,3449.91,1278.968,4412324.493,-11881.61,-0.27,51810.99,1.17,-20067.01,-0.45,6469013.5,6469.01
4913,Exit short,2024-07-18 22:15,Short Exit,3415.46,1023.4744,3492145.827,-3490.05,-0.10,40509.12,1.16,-12701.32,-0.36,6465523.5,6465.52
4913,Entry short,2024-07-18 16:30,Short,3412.05,1023.4744,3492145.827,-3490.05,-0.10,40509.12,1.16,-12701.32,-0.36,6465523.5,6465.52
4914,Exit long,2024-07-19 08:45,Long Exit,3403.01,1377.4559,4745762.587,-58266.38,-1.23,6625.56,0.14,-63748.66,-1.34,6407257,6407.26
4914,Entry long,2024-07-19 07:15,Long,3445.31,1377.4559,4745762.587,-58266.38,-1.23,6625.56,0.14,-63748.66,-1.34,6407257,6407.26
4915,Exit short,2024-07-19 14:45,Short Exit,3423.57,1115.2707,3778682.117,-39525.19,-1.05,10940.81,0.29,-53432.62,-1.41,6367732,6367.73
4915,Entry short,2024-07-19 09:15,Short,3388.13,1115.2707,3778682.117,-39525.19,-1.05,10940.81,0.29,-53432.62,-1.41,6367732,6367.73
4916,Exit long,2024-07-20 01:30,Long Exit,3496.09,990.9657,3424400.892,40104.38,1.17,86897.78,2.54,-12664.54,-0.37,6407836.5,6407.84
4916,Entry long,2024-07-19 15:15,Long,3455.62,990.9657,3424400.892,40104.38,1.17,86897.78,2.54,-12664.54,-0.37,6407836.5,6407.84
4917,Exit long,2024-07-21 06:00,Long Exit,3508.21,1769.0684,6195843.639,10419.81,0.17,70108.18,1.13,-14488.67,-0.23,6418256,6418.26
4917,Entry long,2024-07-20 17:45,Long,3502.32,1769.0684,6195843.639,10419.81,0.17,70108.18,1.13,-14488.67,-0.23,6418256,6418.26
4918,Exit short,2024-07-21 15:30,Short Exit,3509.48,1975.5523,6894361.439,-38799.85,-0.56,14816.64,0.21,-43916.53,-0.64,6379456.5,6379.46
4918,Entry short,2024-07-21 07:30,Short,3489.84,1975.5523,6894361.439,-38799.85,-0.56,14816.64,0.21,-43916.53,-0.64,6379456.5,6379.46
4919,Exit long,2024-07-21 19:00,Stop Hit,3470.88,1444.8561,5078221.286,-63299.14,-1.25,2008.35,0.04,-85795.55,-1.69,6316157.5,6316.16
4919,Entry long,2024-07-21 18:15,Long,3514.69,1444.8561,5078221.286,-63299.14,-1.25,2008.35,0.04,-85795.55,-1.69,6316157.5,6316.16
4920,Exit short,2024-07-21 21:30,Stop Hit,3523.23,1167.6821,4052884.447,-61128.16,-1.51,67246.81,1.66,-64549.46,-1.59,6255029,6255.03
4920,Entry short,2024-07-21 19:00,Short,3470.88,1167.6821,4052884.447,-61128.16,-1.51,67246.81,1.66,-64549.46,-1.59,6255029,6255.03
4921,Exit long,2024-07-22 05:00,Long Exit,3518.53,793.7528,2804257.205,-11414.16,-0.41,22852.14,0.81,-12049.17,-0.43,6243615,6243.62
4921,Entry long,2024-07-21 23:15,Long,3532.91,793.7528,2804257.205,-11414.16,-0.41,22852.14,0.81,-12049.17,-0.43,6243615,6243.62
4922,Exit short,2024-07-22 20:45,Short Exit,3494.05,1174.0505,4054019.858,-48171.29,-1.19,17411.17,0.43,-48171.29,-1.19,6195443.5,6195.44
4922,Entry short,2024-07-22 15:30,Short,3453.02,1174.0505,4054019.858,-48171.29,-1.19,17411.17,0.43,-48171.29,-1.19,6195443.5,6195.44
4923,Exit long,2024-07-22 23:15,Long Exit,3453.05,957.9114,3344289.017,-36573.06,-1.09,651.38,0.02,-45596.58,-1.36,6158870.5,6158.87
4923,Entry long,2024-07-22 22:00,Long,3491.23,957.9114,3344289.017,-36573.06,-1.09,651.38,0.02,-45596.58,-1.36,6158870.5,6158.87
4924,Exit short,2024-07-23 04:00,Short Exit,3489.36,861.7763,2957624.879,-49422.87,-1.67,792.83,0.03,-52396,-1.77,6109447.5,6109.45
4924,Entry short,2024-07-23 00:15,Short,3432.01,861.7763,2957624.879,-49422.87,-1.67,792.83,0.03,-52396,-1.77,6109447.5,6109.45
4925,Exit long,2024-07-23 14:45,Stop Hit,3452.02,748.9307,2638303.113,-52979.36,-2.01,13136.24,0.50,-58349.19,-2.21,6056468.5,6056.47
4925,Entry long,2024-07-23 10:00,Long,3522.76,748.9307,2638303.113,-52979.36,-2.01,13136.24,0.50,-58349.19,-2.21,6056468.5,6056.47
4926,Exit short,2024-07-24 09:15,Short Exit,3460.49,628.3616,2154155.521,-20283.51,-0.94,21621.92,1.00,-44657.66,-2.07,6036185,6036.19
4926,Entry short,2024-07-23 17:45,Short,3428.21,628.3616,2154155.521,-20283.51,-0.94,21621.92,1.00,-44657.66,-2.07,6036185,6036.19
4927,Exit short,2024-07-25 22:30,Stop Hit,3179.45,1103.8129,3796741.08,287223.16,7.56,386466.97,10.18,-728.52,-0.02,6323408,6323.41
4927,Entry short,2024-07-24 16:00,Short,3439.66,1103.8129,3796741.08,287223.16,7.56,386466.97,10.18,-728.52,-0.02,6323408,6323.41
4928,Exit long,2024-07-26 11:30,Long Exit,3250.32,662.5371,2106503.583,46954,2.23,65452.04,3.11,-9355.02,-0.44,6370362,6370.36
4928,Entry long,2024-07-25 22:30,Long,3179.45,662.5371,2106503.583,46954,2.23,65452.04,3.11,-9355.02,-0.44,6370362,6370.36
4929,Exit long,2024-07-27 03:00,Long Exit,3249.38,1176.9594,3861980.418,-37592.08,-0.97,7391.31,0.19,-37592.08,-0.97,6332770,6332.77
4929,Entry long,2024-07-26 20:45,Long,3281.32,1176.9594,3861980.418,-37592.08,-0.97,7391.31,0.19,-37592.08,-0.97,6332770,6332.77
4930,Exit long,2024-07-27 17:00,Stop Hit,3283.16,1867.8132,6161486.15,-29156.56,-0.47,58892.15,0.96,-45593.32,-0.74,6303613.5,6303.61
4930,Entry long,2024-07-27 13:15,Long,3298.77,1867.8132,6161486.15,-29156.56,-0.47,58892.15,0.96,-45593.32,-0.74,6303613.5,6303.61
