Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
2218,Exit long,2013-10-01 21:00,EOD,2190.5,192,419568,50400,0.24,69600,0.33,-9600,-0.05,3102225,3102.23
2218,Entry long,2013-10-01 15:30,S1 Trend,2185.25,192,419568,50400,0.24,69600,0.33,-9600,-0.05,3102225,3102.23
2219,Exit long,2013-10-02 21:00,EOD,2189,200,436900,45000,0.21,50000,0.23,-5000,-0.02,3147225,3147.23
2219,Entry long,2013-10-02 17:30,S1 Trend,2184.5,200,436900,45000,0.21,50000,0.23,-5000,-0.02,3147225,3147.23
2220,Exit long,2013-10-04 21:00,EOD,2185.75,216,472014,5400,0.02,29700,0.13,-21600,-0.09,3152625,3152.63
2220,Entry long,2013-10-04 17:30,S1 Trend,2185.25,216,472014,5400,0.02,29700,0.13,-21600,-0.09,3152625,3152.63
2221,Exit long,2013-10-07 20:30,S1 Trail,2171,219,477255.75,-90337.5,-0.38,8212.5,0.03,-90337.5,-0.38,3062287.5,3062.29
2221,Entry long,2013-10-07 19:30,S1 Trend,2179.25,219,477255.75,-90337.5,-0.38,8212.5,0.03,-90337.5,-0.38,3062287.5,3062.29
2222,Exit long,2013-10-10 15:30,S1 Climax,2175.5,66,143566.5,825,0.01,4950,0.07,-6600,-0.09,3063112.5,3063.11
2222,Entry long,2013-10-10 15:00,S1 Trend,2175.25,66,143566.5,825,0.01,4950,0.07,-6600,-0.09,3063112.5,3063.11
2223,Exit long,2013-10-10 16:00,S1 Climax,2176,46,100061.5,1725,0.03,8050,0.16,-4600,-0.09,3064837.5,3064.84
2223,Entry long,2013-10-10 15:00,S1 Trend,2175.25,46,100061.5,1725,0.03,8050,0.16,-4600,-0.09,3064837.5,3064.84
2224,Exit long,2013-10-10 16:30,S1 Climax,2176.5,32,69608,2000,0.06,5600,0.16,-4000,-0.11,3066837.5,3066.84
2224,Entry long,2013-10-10 15:00,S1 Trend,2175.25,32,69608,2000,0.06,5600,0.16,-4000,-0.11,3066837.5,3066.84
2225,Exit long,2013-10-10 17:00,S1 Climax,2181,22,47855.5,6325,0.26,7700,0.32,-2750,-0.11,3073162.5,3073.16
2225,Entry long,2013-10-10 15:00,S1 Trend,2175.25,22,47855.5,6325,0.26,7700,0.32,-2750,-0.11,3073162.5,3073.16
2226,Exit long,2013-10-10 17:30,S1 Climax,2180.75,16,34804,4400,0.25,5600,0.32,-2000,-0.11,3077562.5,3077.56
2226,Entry long,2013-10-10 15:00,S1 Trend,2175.25,16,34804,4400,0.25,5600,0.32,-2000,-0.11,3077562.5,3077.56
2227,Exit long,2013-10-10 18:00,S1 Climax,2181.25,11,23927.75,3300,0.28,3850,0.32,-1375,-0.11,3080862.5,3080.86
2227,Entry long,2013-10-10 15:00,S1 Trend,2175.25,11,23927.75,3300,0.28,3850,0.32,-1375,-0.11,3080862.5,3080.86
2228,Exit long,2013-10-10 19:00,S1 Climax,2181.25,8,17402,2400,0.28,2800,0.32,-1000,-0.11,3083262.5,3083.26
2228,Entry long,2013-10-10 15:00,S1 Trend,2175.25,8,17402,2400,0.28,2800,0.32,-1000,-0.11,3083262.5,3083.26
2229,Exit long,2013-10-10 20:30,S1 Climax,2187.75,5,10876.25,3125,0.57,3625,0.67,-625,-0.11,3086387.5,3086.39
2229,Entry long,2013-10-10 15:00,S1 Trend,2175.25,5,10876.25,3125,0.57,3625,0.67,-625,-0.11,3086387.5,3086.39
2230,Exit long,2013-10-10 21:00,EOD,2188.5,14,30453.5,9275,0.61,10150,0.67,-1750,-0.11,3095662.5,3095.66
2230,Entry long,2013-10-10 15:00,S1 Trend,2175.25,14,30453.5,9275,0.61,10150,0.67,-1750,-0.11,3095662.5,3095.66
2231,Exit long,2013-10-11 21:00,EOD,2199.5,208,456768,36400,0.16,44200,0.19,-13000,-0.06,3132062.5,3132.06
2231,Entry long,2013-10-11 17:00,S1 Trend,2196,208,456768,36400,0.16,44200,0.19,-13000,-0.06,3132062.5,3132.06
2232,Exit long,2013-10-14 21:00,EOD,2207,220,484330,60500,0.25,71500,0.30,-5500,-0.02,3192562.5,3192.56
2232,Entry long,2013-10-14 18:30,S1 Trend,2201.5,220,484330,60500,0.25,71500,0.30,-5500,-0.02,3192562.5,3192.56
2233,Exit long,2013-10-16 21:00,EOD,2218,198,438322.5,42075,0.19,51975,0.24,-34650,-0.16,3234637.5,3234.64
2233,Entry long,2013-10-16 15:00,S1 Trend,2213.75,198,438322.5,42075,0.19,51975,0.24,-34650,-0.16,3234637.5,3234.64
2234,Exit long,2013-11-08 21:00,EOD,2269.5,176,397540,94600,0.48,94600,0.48,-19800,-0.10,3329237.5,3329.24
2234,Entry long,2013-11-08 16:00,S1 Trend,2258.75,176,397540,94600,0.48,94600,0.48,-19800,-0.10,3329237.5,3329.24
2235,Exit long,2013-11-12 20:30,S2 FairVal,2266.5,248,562030,3100,0.01,18600,0.07,-27900,-0.10,3332337.5,3332.34
2235,Entry long,2013-11-12 20:00,S2 VWAP,2266.25,248,562030,3100,0.01,18600,0.07,-27900,-0.10,3332337.5,3332.34
2236,Exit long,2013-11-25 16:30,S2 FairVal,2307,462,1064910,46200,0.09,51975,0.10,-17325,-0.03,3378537.5,3378.54
2236,Entry long,2013-11-25 15:30,S2 VWAP,2305,462,1064910,46200,0.09,51975,0.10,-17325,-0.03,3378537.5,3378.54
2237,Exit long,2013-11-27 19:30,S2 FairVal,2306.75,402,926509.5,40200,0.09,40200,0.09,-5025,-0.01,3418737.5,3418.74
2237,Entry long,2013-11-27 18:30,S2 VWAP,2304.75,402,926509.5,40200,0.09,40200,0.09,-5025,-0.01,3418737.5,3418.74
2238,Exit long,2013-12-06 21:00,EOD,2306,224,516488,2800,0.01,25200,0.10,-33600,-0.13,3421537.5,3421.54
2238,Entry long,2013-12-06 18:00,S1 Trend,2305.75,224,516488,2800,0.01,25200,0.10,-33600,-0.13,3421537.5,3421.54
2239,Exit long,2013-12-18 21:00,EOD,2313.5,153,351020.25,147262.5,0.84,151087.5,0.86,-3825,-0.02,3568800,3568.80
2239,Entry long,2013-12-18 19:30,S1 Trend,2294.25,153,351020.25,147262.5,0.84,151087.5,0.86,-3825,-0.02,3568800,3568.80
2240,Exit long,2014-01-16 17:00,S2 FairVal,2347.25,338,792779,29575,0.07,42250,0.11,-8450,-0.02,3598375,3598.38
2240,Entry long,2014-01-16 16:30,S2 VWAP,2345.5,338,792779,29575,0.07,42250,0.11,-8450,-0.02,3598375,3598.38
2241,Exit short,2014-01-23 20:30,S3 Scalp,2331.25,223,518698,-58537.5,-0.23,44600,0.17,-58537.5,-0.23,3539837.5,3539.84
2241,Entry short,2014-01-23 18:30,S3 Hedge,2326,223,518698,-58537.5,-0.23,44600,0.17,-58537.5,-0.23,3539837.5,3539.84
2242,Exit short,2014-01-24 20:00,S3 Scalp,2297.5,186,429753,120900,0.56,120900,0.56,-13950,-0.06,3660737.5,3660.74
2242,Entry short,2014-01-24 16:00,S3 Hedge,2310.5,186,429753,120900,0.56,120900,0.56,-13950,-0.06,3660737.5,3660.74
2243,Exit short,2014-01-27 19:30,S3 Scalp,2294,176,402336,-70400,-0.35,94600,0.47,-70400,-0.35,3590337.5,3590.34
2243,Entry short,2014-01-27 15:30,S3 Hedge,2286,176,402336,-70400,-0.35,94600,0.47,-70400,-0.35,3590337.5,3590.34
2244,Exit long,2014-01-30 21:00,EOD,2297,184,422004,32200,0.15,78200,0.37,0,0.00,3622537.5,3622.54
2244,Entry long,2014-01-30 16:30,S1 Trend,2293.5,184,422004,32200,0.15,78200,0.37,0,0.00,3622537.5,3622.54
2245,Exit long,2014-01-31 21:00,EOD,2284.5,147,336556.5,-36750,-0.22,51450,0.31,-49612.5,-0.29,3585787.5,3585.79
2245,Entry long,2014-01-31 16:30,S1 Trend,2289.5,147,336556.5,-36750,-0.22,51450,0.31,-49612.5,-0.29,3585787.5,3585.79
2246,Exit long,2014-02-06 21:00,EOD,2277.5,175,396768.75,89687.5,0.45,94062.5,0.47,-6562.5,-0.03,3675475,3675.48
2246,Entry long,2014-02-06 15:00,S1 Trend,2267.25,175,396768.75,89687.5,0.45,94062.5,0.47,-6562.5,-0.03,3675475,3675.48
2247,Exit long,2014-02-07 21:00,EOD,2300,174,399678,26100,0.13,43500,0.22,-8700,-0.04,3701575,3701.58
2247,Entry long,2014-02-07 19:00,S1 Trend,2297,174,399678,26100,0.13,43500,0.22,-8700,-0.04,3701575,3701.58
2248,Exit long,2014-02-11 21:00,EOD,2322.75,250,579187.5,75000,0.26,137500,0.47,-6250,-0.02,3776575,3776.58
2248,Entry long,2014-02-11 16:30,S1 Trend,2316.75,250,579187.5,75000,0.26,137500,0.47,-6250,-0.02,3776575,3776.58
2249,Exit long,2014-02-13 15:30,S2 FairVal,2322,266,616787.5,43225,0.14,76475,0.25,-16625,-0.05,3819800,3819.80
2249,Entry long,2014-02-13 15:00,S2 VWAP,2318.75,266,616787.5,43225,0.14,76475,0.25,-16625,-0.05,3819800,3819.80
2250,Exit long,2014-02-13 21:00,EOD,2333.75,224,521136,81200,0.31,98000,0.38,-14000,-0.05,3901000,3901.00
2250,Entry long,2014-02-13 16:00,S1 Trend,2326.5,224,521136,81200,0.31,98000,0.38,-14000,-0.05,3901000,3901.00
2251,Exit long,2014-02-20 21:00,EOD,2344.75,199,465660,47262.5,0.20,84575,0.36,-14925,-0.06,3948262.5,3948.26
2251,Entry long,2014-02-20 16:00,S1 Trend,2340,199,465660,47262.5,0.20,84575,0.36,-14925,-0.06,3948262.5,3948.26
2252,Exit long,2014-02-25 20:00,S1 Trail,2348.75,248,585032,-127100,-0.43,3100,0.01,-127100,-0.43,3821162.5,3821.16
2252,Entry long,2014-02-25 16:30,S1 Trend,2359,248,585032,-127100,-0.43,3100,0.01,-127100,-0.43,3821162.5,3821.16
2253,Exit long,2014-02-27 21:00,EOD,2361.75,233,548249,101937.5,0.37,101937.5,0.37,-14562.5,-0.05,3923100,3923.10
2253,Entry long,2014-02-27 16:00,S1 Trend,2353,233,548249,101937.5,0.37,101937.5,0.37,-14562.5,-0.05,3923100,3923.10
2254,Exit long,2014-03-04 21:00,EOD,2380,230,546307.5,54625,0.20,89125,0.33,-28750,-0.11,3977725,3977.73
2254,Entry long,2014-03-04 15:00,S1 Trend,2375.25,230,546307.5,54625,0.20,89125,0.33,-28750,-0.11,3977725,3977.73
2255,Exit long,2014-03-17 20:00,EOD,2366.5,240,568020,-3000,-0.01,51000,0.18,-66000,-0.23,3974725,3974.73
2255,Entry long,2014-03-17 14:00,S1 Trend,2366.75,240,568020,-3000,-0.01,51000,0.18,-66000,-0.23,3974725,3974.73
2256,Exit long,2014-03-18 20:00,EOD,2380,255,605561.25,66937.5,0.22,95625,0.32,-15937.5,-0.05,4041662.5,4041.66
2256,Entry long,2014-03-18 14:00,S1 Trend,2374.75,255,605561.25,66937.5,0.22,95625,0.32,-15937.5,-0.05,4041662.5,4041.66
2257,Exit long,2014-03-20 20:00,EOD,2379.75,226,536298,76275,0.28,93225,0.35,-39550,-0.15,4117937.5,4117.94
2257,Entry long,2014-03-20 14:30,S1 Trend,2373,226,536298,76275,0.28,93225,0.35,-39550,-0.15,4117937.5,4117.94
2258,Exit long,2014-03-21 20:00,EOD,2372.5,245,582365,-55125,-0.19,6125,0.02,-76562.5,-0.26,4062812.5,4062.81
2258,Entry long,2014-03-21 19:00,S2 VWAP,2377,245,582365,-55125,-0.19,6125,0.02,-76562.5,-0.26,4062812.5,4062.81
2259,Exit long,2014-04-03 19:30,S2 FairVal,2391.25,344,824310,-86000,-0.21,25800,0.06,-86000,-0.21,3976812.5,3976.81
2259,Entry long,2014-04-03 18:30,S2 VWAP,2396.25,344,824310,-86000,-0.21,25800,0.06,-86000,-0.21,3976812.5,3976.81
2260,Exit short,2014-04-07 21:00,EOD,2353.5,215,506970,48375,0.19,88687.5,0.35,-34937.5,-0.14,4025187.5,4025.19
2260,Entry short,2014-04-07 17:00,S3 Hedge,2358,215,506970,48375,0.19,88687.5,0.35,-34937.5,-0.14,4025187.5,4025.19
2261,Exit long,2014-04-09 21:00,EOD,2381.25,250,594437.5,43750,0.15,50000,0.17,-34375,-0.12,4068937.5,4068.94
2261,Entry long,2014-04-09 19:30,S1 Trend,2377.75,250,594437.5,43750,0.15,50000,0.17,-34375,-0.12,4068937.5,4068.94
2262,Exit short,2014-04-11 21:00,EOD,2324.5,159,370032.75,21862.5,0.12,37762.5,0.20,-35775,-0.19,4090800,4090.80
2262,Entry short,2014-04-11 19:30,S3 Hedge,2327.25,159,370032.75,21862.5,0.12,37762.5,0.20,-35775,-0.19,4090800,4090.80
2263,Exit long,2014-04-15 15:30,S1 Trail,2338.75,272,639268,-156400,-0.49,23800,0.07,-163200,-0.51,3934400,3934.40
2263,Entry long,2014-04-15 15:00,S1 Trend,2350.25,272,639268,-156400,-0.49,23800,0.07,-163200,-0.51,3934400,3934.40
2264,Exit long,2014-04-16 21:00,EOD,2371,242,572693,54450,0.19,57475,0.20,-75625,-0.26,3988850,3988.85
2264,Entry long,2014-04-16 17:30,S1 Trend,2366.5,242,572693,54450,0.19,57475,0.20,-75625,-0.26,3988850,3988.85
2265,Exit long,2014-04-29 16:30,S2 FairVal,2387.5,280,667870,31500,0.09,35000,0.10,-28000,-0.08,4020350,4020.35
2265,Entry long,2014-04-29 16:00,S2 VWAP,2385.25,280,667870,31500,0.09,35000,0.10,-28000,-0.08,4020350,4020.35
2266,Exit short,2014-05-07 16:30,S3 Scalp,2380,248,588876,-68200,-0.23,12400,0.04,-68200,-0.23,3952150,3952.15
2266,Entry short,2014-05-07 15:30,S3 Hedge,2374.5,248,588876,-68200,-0.23,12400,0.04,-68200,-0.23,3952150,3952.15
2267,Exit long,2014-05-09 21:00,EOD,2389.75,239,571030.75,5975,0.02,8962.5,0.03,-83650,-0.29,3958125,3958.12
2267,Entry long,2014-05-09 18:00,S1 Trend,2389.25,239,571030.75,5975,0.02,8962.5,0.03,-83650,-0.29,3958125,3958.12
2268,Exit long,2014-06-18 17:30,S2 FairVal,2456.75,426,1045936.5,31950,0.06,31950,0.06,-15975,-0.03,3990075,3990.08
2268,Entry long,2014-06-18 16:30,S2 VWAP,2455.25,426,1045936.5,31950,0.06,31950,0.06,-15975,-0.03,3990075,3990.08
2269,Exit long,2014-06-19 17:00,S2 FairVal,2471,462,1140793.5,40425,0.07,40425,0.07,-5775,-0.01,4030500,4030.50
2269,Entry long,2014-06-19 16:30,S2 VWAP,2469.25,462,1140793.5,40425,0.07,40425,0.07,-5775,-0.01,4030500,4030.50
2270,Exit long,2014-07-02 15:30,S2 FairVal,2489.75,515,1281963.75,12875,0.02,32187.5,0.05,-38625,-0.06,4043375,4043.38
2270,Entry long,2014-07-02 15:00,S2 VWAP,2489.25,515,1281963.75,12875,0.02,32187.5,0.05,-38625,-0.06,4043375,4043.38
2271,Exit long,2014-07-04 17:30,S2 FairVal,2498.5,1076,2687579,40350,0.03,40350,0.03,-26900,-0.02,4083725,4083.73
2271,Entry long,2014-07-04 16:30,S2 VWAP,2497.75,1076,2687579,40350,0.03,40350,0.03,-26900,-0.02,4083725,4083.73
2272,Exit long,2014-07-28 21:00,EOD,2495.5,256,639296,-22400,-0.07,12800,0.04,-38400,-0.12,4061325,4061.33
2272,Entry long,2014-07-28 19:00,S1 Trend,2497.25,256,639296,-22400,-0.07,12800,0.04,-38400,-0.12,4061325,4061.33
2273,Exit short,2014-07-31 16:30,S3 Scalp,2456.5,247,609596,142025,0.47,142025,0.47,-6175,-0.02,4203350,4203.35
2273,Entry short,2014-07-31 15:30,S3 Hedge,2468,247,609596,142025,0.47,142025,0.47,-6175,-0.02,4203350,4203.35
2274,Exit short,2014-07-31 21:00,EOD,2447.5,213,523341,101175,0.39,101175,0.39,-47925,-0.18,4304525,4304.53
2274,Entry short,2014-07-31 17:00,S3 Hedge,2457,213,523341,101175,0.39,101175,0.39,-47925,-0.18,4304525,4304.53
2275,Exit long,2014-08-07 15:30,S1 Trail,2435.25,260,635440,-113750,-0.36,22750,0.07,-113750,-0.36,4190775,4190.77
2275,Entry long,2014-08-07 15:00,S1 Trend,2444,260,635440,-113750,-0.36,22750,0.07,-113750,-0.36,4190775,4190.77
2276,Exit long,2014-08-08 21:00,EOD,2449.25,187,455625.5,119212.5,0.52,133237.5,0.58,-32725,-0.14,4309987.5,4309.99
2276,Entry long,2014-08-08 16:30,S1 Trend,2436.5,187,455625.5,119212.5,0.52,133237.5,0.58,-32725,-0.14,4309987.5,4309.99
2277,Exit long,2014-09-05 21:00,EOD,2528,254,640969,57150,0.18,66675,0.21,-12700,-0.04,4367137.5,4367.14
2277,Entry long,2014-09-05 18:00,S1 Trend,2523.5,254,640969,57150,0.18,66675,0.21,-12700,-0.04,4367137.5,4367.14
2278,Exit long,2014-09-08 16:30,S2 FairVal,2526.25,429,1083332.25,21450,0.04,42900,0.08,-21450,-0.04,4388587.5,4388.59
2278,Entry long,2014-09-08 16:00,S2 VWAP,2525.25,429,1083332.25,21450,0.04,42900,0.08,-21450,-0.04,4388587.5,4388.59
2279,Exit long,2014-09-08 18:00,S2 FairVal,2519.5,400,1009600,-90000,-0.18,20000,0.04,-90000,-0.18,4298587.5,4298.59
2279,Entry long,2014-09-08 17:30,S2 VWAP,2524,400,1009600,-90000,-0.18,20000,0.04,-90000,-0.18,4298587.5,4298.59
2280,Exit short,2014-09-12 20:30,S3 Scalp,2508,296,740888,-74000,-0.20,11100,0.03,-81400,-0.22,4224587.5,4224.59
2280,Entry short,2014-09-12 20:00,S3 Hedge,2503,296,740888,-74000,-0.20,11100,0.03,-81400,-0.22,4224587.5,4224.59
2281,Exit long,2014-09-17 19:30,S2 FairVal,2530,372,938649,125550,0.27,144150,0.31,-172050,-0.37,4350137.5,4350.14
2281,Entry long,2014-09-17 19:00,S2 VWAP,2523.25,372,938649,125550,0.27,144150,0.31,-172050,-0.37,4350137.5,4350.14
2282,Exit long,2014-09-19 21:00,EOD,2533.25,340,860795,25500,0.06,93500,0.22,-8500,-0.02,4375637.5,4375.64
2282,Entry long,2014-09-19 18:30,S2 VWAP,2531.75,340,860795,25500,0.06,93500,0.22,-8500,-0.02,4375637.5,4375.64
2283,Exit long,2014-09-26 21:00,EOD,2505.5,232,581334,-2900,-0.01,49300,0.17,-20300,-0.07,4372737.5,4372.74
2283,Entry long,2014-09-26 19:30,S1 Trend,2505.75,232,581334,-2900,-0.01,49300,0.17,-20300,-0.07,4372737.5,4372.74
2284,Exit short,2014-09-30 15:30,S3 Scalp,2502.75,303,756818.25,-75750,-0.20,64387.5,0.17,-75750,-0.20,4296987.5,4296.99
2284,Entry short,2014-09-30 15:00,S3 Hedge,2497.75,303,756818.25,-75750,-0.20,64387.5,0.17,-75750,-0.20,4296987.5,4296.99
2285,Exit long,2014-09-30 17:30,S1 Trail,2497.25,238,596904,-127925,-0.43,8925,0.03,-127925,-0.43,4169062.5,4169.06
2285,Entry long,2014-09-30 16:30,S1 Trend,2508,238,596904,-127925,-0.43,8925,0.03,-127925,-0.43,4169062.5,4169.06
2286,Exit short,2014-10-01 21:00,EOD,2468.75,183,451598.25,-9150,-0.04,29737.5,0.13,-64050,-0.28,4159912.5,4159.91
2286,Entry short,2014-10-01 20:00,S3 Hedge,2467.75,183,451598.25,-9150,-0.04,29737.5,0.13,-64050,-0.28,4159912.5,4159.91
2287,Exit long,2014-10-03 18:00,S1 Climax,2492.5,71,176506,23075,0.26,27512.5,0.31,-11537.5,-0.13,4182987.5,4182.99
2287,Entry long,2014-10-03 15:00,S1 Trend,2486,71,176506,23075,0.26,27512.5,0.31,-11537.5,-0.13,4182987.5,4182.99
2288,Exit long,2014-10-03 21:00,EOD,2491,167,415162,41750,0.20,77237.5,0.37,-27137.5,-0.13,4224737.5,4224.74
2288,Entry long,2014-10-03 15:00,S1 Trend,2486,167,415162,41750,0.20,77237.5,0.37,-27137.5,-0.13,4224737.5,4224.74
2289,Exit short,2014-10-06 21:00,EOD,2488.25,289,720043.5,46962.5,0.13,148112.5,0.41,-43350,-0.12,4271700,4271.70
2289,Entry short,2014-10-06 16:00,S3 Hedge,2491.5,289,720043.5,46962.5,0.13,148112.5,0.41,-43350,-0.12,4271700,4271.70
2290,Exit short,2014-10-07 21:00,EOD,2457.75,198,488763,106425,0.44,108900,0.45,-14850,-0.06,4378125,4378.13
2290,Entry short,2014-10-07 20:00,S3 Hedge,2468.5,198,488763,106425,0.44,108900,0.45,-14850,-0.06,4378125,4378.13
2291,Exit long,2014-10-08 21:00,EOD,2492,167,414410.5,87675,0.42,110637.5,0.53,-18787.5,-0.09,4465800,4465.80
2291,Entry long,2014-10-08 19:30,S1 Trend,2481.5,167,414410.5,87675,0.42,110637.5,0.53,-18787.5,-0.09,4465800,4465.80
2292,Exit short,2014-10-09 16:30,S3 Scalp,2468.5,232,575940,162400,0.56,162400,0.56,-49300,-0.17,4628200,4628.20
2292,Entry short,2014-10-09 15:00,S3 Hedge,2482.5,232,575940,162400,0.56,162400,0.56,-49300,-0.17,4628200,4628.20
2293,Exit short,2014-10-10 17:00,S3 Scalp,2451.25,152,370994,-79800,-0.43,26600,0.14,-79800,-0.43,4548400,4548.40
2293,Entry short,2014-10-10 15:30,S3 Hedge,2440.75,152,370994,-79800,-0.43,26600,0.14,-79800,-0.43,4548400,4548.40
2294,Exit short,2014-10-15 20:00,S3 Scalp,2374.75,107,252386.25,-85600,-0.68,80250,0.64,-85600,-0.68,4462800,4462.80
2294,Entry short,2014-10-15 18:00,S3 Hedge,2358.75,107,252386.25,-85600,-0.68,80250,0.64,-85600,-0.68,4462800,4462.80
2295,Exit long,2014-10-16 21:00,EOD,2387.25,79,189205,-30612.5,-0.32,21725,0.23,-58262.5,-0.62,4432187.5,4432.19
2295,Entry long,2014-10-16 18:30,S1 Trend,2395,79,189205,-30612.5,-0.32,21725,0.23,-58262.5,-0.62,4432187.5,4432.19
2296,Exit long,2014-10-17 19:00,S1 Trail,2404,160,385080,-22000,-0.11,126000,0.65,-22000,-0.11,4410187.5,4410.19
2296,Entry long,2014-10-17 15:00,S1 Trend,2406.75,160,385080,-22000,-0.11,126000,0.65,-22000,-0.11,4410187.5,4410.19
2297,Exit long,2014-10-20 21:00,EOD,2428.25,169,408473,95062.5,0.47,103512.5,0.51,-27462.5,-0.13,4505250,4505.25
2297,Entry long,2014-10-20 15:30,S1 Trend,2417,169,408473,95062.5,0.47,103512.5,0.51,-27462.5,-0.13,4505250,4505.25
2298,Exit long,2014-10-21 21:00,EOD,2465.25,186,454956,179025,0.79,195300,0.86,-11625,-0.05,4684275,4684.28
2298,Entry long,2014-10-21 15:00,S1 Trend,2446,186,454956,179025,0.79,195300,0.86,-11625,-0.05,4684275,4684.28
2299,Exit long,2014-10-22 17:30,S1 Trail,2462.25,273,674719.5,-126262.5,-0.37,34125,0.10,-126262.5,-0.37,4558012.5,4558.01
2299,Entry long,2014-10-22 15:00,S1 Trend,2471.5,273,674719.5,-126262.5,-0.37,34125,0.10,-126262.5,-0.37,4558012.5,4558.01
2300,Exit short,2014-10-22 21:00,EOD,2451.75,200,491450,55000,0.22,62500,0.25,-50000,-0.20,4613012.5,4613.01
2300,Entry short,2014-10-22 19:00,S3 Hedge,2457.25,200,491450,55000,0.22,62500,0.25,-50000,-0.20,4613012.5,4613.01
2301,Exit long,2014-10-23 20:00,S1 Trail,2474,235,580391.25,49937.5,0.17,202687.5,0.70,-5875,-0.02,4662950,4662.95
2301,Entry long,2014-10-23 15:00,S1 Trend,2469.75,235,580391.25,49937.5,0.17,202687.5,0.70,-5875,-0.02,4662950,4662.95
2302,Exit long,2014-10-24 21:00,EOD,2488.75,217,537346.25,135625,0.50,149187.5,0.56,-70525,-0.26,4798575,4798.58
2302,Entry long,2014-10-24 15:00,S1 Trend,2476.25,217,537346.25,135625,0.50,149187.5,0.56,-70525,-0.26,4798575,4798.58
2303,Exit long,2014-10-27 20:00,EOD,2486.25,230,571780,2875,0.01,28750,0.10,-71875,-0.25,4801450,4801.45
2303,Entry long,2014-10-27 15:30,S1 Trend,2486,230,571780,2875,0.01,28750,0.10,-71875,-0.25,4801450,4801.45
2304,Exit long,2014-10-29 18:00,S2 FairVal,2499.75,317,794402,-99062.5,-0.25,11887.5,0.03,-99062.5,-0.25,4702387.5,4702.39
2304,Entry long,2014-10-29 17:00,S2 VWAP,2506,317,794402,-99062.5,-0.25,11887.5,0.03,-99062.5,-0.25,4702387.5,4702.39
2305,Exit long,2014-10-30 20:00,EOD,2519.75,221,554378.5,124312.5,0.45,182325,0.66,-13812.5,-0.05,4826700,4826.70
2305,Entry long,2014-10-30 15:30,S1 Trend,2508.5,221,554378.5,124312.5,0.45,182325,0.66,-13812.5,-0.05,4826700,4826.70
2306,Exit long,2014-11-06 21:00,EOD,2557.25,281,718095.5,24587.5,0.07,38637.5,0.11,-31612.5,-0.09,4851287.5,4851.29
2306,Entry long,2014-11-06 20:00,S1 Trend,2555.5,281,718095.5,24587.5,0.07,38637.5,0.11,-31612.5,-0.09,4851287.5,4851.29
2307,Exit long,2014-11-25 17:30,S2 FairVal,2598.5,420,1090845,26250,0.05,26250,0.05,-15750,-0.03,4877537.5,4877.54
2307,Entry long,2014-11-25 17:00,S2 VWAP,2597.25,420,1090845,26250,0.05,26250,0.05,-15750,-0.03,4877537.5,4877.54
2308,Exit short,2014-12-10 21:00,EOD,2556.75,221,566865,91162.5,0.32,121550,0.43,-27625,-0.10,4968700,4968.70
2308,Entry short,2014-12-10 19:00,S3 Hedge,2565,221,566865,91162.5,0.32,121550,0.43,-27625,-0.10,4968700,4968.70
2309,Exit long,2014-12-11 19:00,S1 Trail,2573.75,229,590304.75,-45800,-0.16,108775,0.37,-45800,-0.16,4922900,4922.90
2309,Entry long,2014-12-11 15:00,S1 Trend,2577.75,229,590304.75,-45800,-0.16,108775,0.37,-45800,-0.16,4922900,4922.90
2310,Exit short,2014-12-12 18:00,S3 Scalp,2556.25,178,453410.5,-80100,-0.35,42275,0.19,-80100,-0.35,4842800,4842.80
2310,Entry short,2014-12-12 16:00,S3 Hedge,2547.25,178,453410.5,-80100,-0.35,42275,0.19,-80100,-0.35,4842800,4842.80
2311,Exit long,2014-12-16 18:00,S1 Trail,2522.75,117,297677.25,-125775,-0.85,26325,0.18,-125775,-0.85,4717025,4717.03
2311,Entry long,2014-12-16 16:30,S1 Trend,2544.25,117,297677.25,-125775,-0.85,26325,0.18,-125775,-0.85,4717025,4717.03
2312,Exit long,2014-12-17 20:00,S1 Trail,2524.25,157,397327.75,-51025,-0.26,113825,0.57,-80462.5,-0.41,4666000,4666.00
2312,Entry long,2014-12-17 17:00,S1 Trend,2530.75,157,397327.75,-51025,-0.26,113825,0.57,-80462.5,-0.41,4666000,4666.00
2313,Exit long,2014-12-18 16:00,S1 Trail,2564.25,201,517675.5,-113062.5,-0.44,32662.5,0.13,-113062.5,-0.44,4552937.5,4552.94
2313,Entry long,2014-12-18 15:00,S1 Trend,2575.5,201,517675.5,-113062.5,-0.44,32662.5,0.13,-113062.5,-0.44,4552937.5,4552.94
2314,Exit long,2014-12-18 21:00,EOD,2594,182,469605.5,125125,0.53,127400,0.54,-47775,-0.20,4678062.5,4678.06
2314,Entry long,2014-12-18 18:00,S1 Trend,2580.25,182,469605.5,125125,0.53,127400,0.54,-47775,-0.20,4678062.5,4678.06
2315,Exit long,2014-12-19 21:00,EOD,2605,226,590086,-67800,-0.23,31075,0.11,-70625,-0.24,4610262.5,4610.26
2315,Entry long,2014-12-19 20:00,S1 Trend,2611,226,590086,-67800,-0.23,31075,0.11,-70625,-0.24,4610262.5,4610.26
