Trade #,Type,Date/Time,Signal,Price USDT,Position size (qty),Position size (value),Net P&L USDT,Net P&L %,Run-up USDT,Run-up %,Drawdown USDT,Drawdown %,Cumulative P&L USD,Cumulative P&L %
1023,Entry short,31/01/2024 00:30,Short,100.37,302.98,30410.1026,-369.64,-1.22,918.03,3.02,-618.08,-2.03,78829.23,78.83
1024,Exit short,01/02/2024 15:00,Short Exit,96.72,244.395,23447.2563,-190.63,-0.81,691.64,2.95,-479.01,-2.04,78638.6,78.64
1024,Entry short,31/01/2024 21:30,Short,95.94,244.395,23447.2563,-190.63,-0.81,691.64,2.95,-479.01,-2.04,78638.6,78.64
1025,Exit long,02/02/2024 18:30,Long Exit,98.98,379.977,37792.51242,-182.39,-0.48,1181.73,3.13,-467.37,-1.24,78456.21,78.46
1025,Entry long,02/02/2024 03:30,Long,99.46,379.977,37792.51242,-182.39,-0.48,1181.73,3.13,-467.37,-1.24,78456.21,78.46
1026,Exit short,05/02/2024 07:30,Short Exit,97.19,452.61,44858.1771,869.01,1.94,2263.05,5.04,-122.2,-0.27,79325.23,79.33
1026,Entry short,03/02/2024 08:00,Short,99.11,452.61,44858.1771,869.01,1.94,2263.05,5.04,-122.2,-0.27,79325.23,79.33
1027,Exit long,05/02/2024 16:00,Long Exit,95.61,554.176,54458.87552,-1474.11,-2.71,199.5,0.37,-1684.7,-3.09,77851.12,77.85
1027,Entry long,05/02/2024 14:00,Long,98.27,554.176,54458.87552,-1474.11,-2.71,199.5,0.37,-1684.7,-3.09,77851.12,77.85
1028,Exit short,06/02/2024 19:00,Short Exit,96.38,481.507,45232.76758,-1174.88,-2.6,510.4,1.13,-1271.18,-2.81,76676.24,76.68
1028,Entry short,06/02/2024 11:00,Short,93.94,481.507,45232.76758,-1174.88,-2.6,510.4,1.13,-1271.18,-2.81,76676.24,76.68
1029,Exit long,07/02/2024 04:30,Long Exit,95.22,416.583,40329.40023,-662.37,-1.64,445.74,1.11,-749.85,-1.86,76013.88,76.01
1029,Entry long,06/02/2024 19:30,Long,96.81,416.583,40329.40023,-662.37,-1.64,445.74,1.11,-749.85,-1.86,76013.88,76.01
1030,Exit long,10/02/2024 14:00,Long Exit,108.05,522.96,50941.5336,5564.29,10.92,7033.81,13.81,-240.56,-0.47,81578.17,81.58
1030,Entry long,07/02/2024 18:00,Long,97.41,522.96,50941.5336,5564.29,10.92,7033.81,13.81,-240.56,-0.47,81578.17,81.58
1031,Exit long,11/02/2024 16:30,Long Exit,108.52,478.428,52435.7088,-516.7,-0.99,133.96,0.26,-731.99,-1.4,81061.47,81.06
1031,Entry long,11/02/2024 13:00,Long,109.6,478.428,52435.7088,-516.7,-0.99,133.96,0.26,-731.99,-1.4,81061.47,81.06
1032,Exit short,12/02/2024 15:00,Short Exit,106.66,502.02,54403.9074,858.45,1.58,2495.04,4.59,-486.96,-0.9,81919.92,81.92
1032,Entry short,11/02/2024 19:00,Short,108.37,502.02,54403.9074,858.45,1.58,2495.04,4.59,-486.96,-0.9,81919.92,81.92
1033,Exit long,13/02/2024 14:00,Long Exit,112.12,376.796,41432.48816,813.88,1.96,1955.57,4.72,-403.17,-0.97,82733.8,82.73
1033,Entry long,12/02/2024 17:30,Long,109.96,376.796,41432.48816,813.88,1.96,1955.57,4.72,-403.17,-0.97,82733.8,82.73
1034,Exit long,15/02/2024 06:30,Long Exit,115.02,381.161,44142.25541,-301.12,-0.68,1097.74,2.49,-564.12,-1.28,82432.68,82.43
1034,Entry long,14/02/2024 09:30,Long,115.81,381.161,44142.25541,-301.12,-0.68,1097.74,2.49,-564.12,-1.28,82432.68,82.43
1035,Exit short,18/02/2024 00:30,Short Exit,109.23,355.783,40573.49332,1711.32,4.22,3216.28,7.93,-362.9,-0.89,84144,84.14
1035,Entry short,15/02/2024 16:00,Short,114.04,355.783,40573.49332,1711.32,4.22,3216.28,7.93,-362.9,-0.89,84144,84.14
1036,Exit long,19/02/2024 03:00,Long Exit,112.1,486.468,53944.43652,588.63,1.09,1532.37,2.84,-102.16,-0.19,84732.63,84.73
1036,Entry long,18/02/2024 10:00,Long,110.89,486.468,53944.43652,588.63,1.09,1532.37,2.84,-102.16,-0.19,84732.63,84.73
1037,Exit long,20/02/2024 00:00,Long Exit,111.53,384.414,43900.0788,-1026.39,-2.34,257.56,0.59,-1191.68,-2.71,83706.24,83.71
1037,Entry long,19/02/2024 13:30,Long,114.2,384.414,43900.0788,-1026.39,-2.34,257.56,0.59,-1191.68,-2.71,83706.24,83.71
1038,Exit short,21/02/2024 22:00,Short Exit,104.62,420.4,46555.096,2572.85,5.53,4418.4,9.49,-155.55,-0.33,86279.09,86.28
1038,Entry short,20/02/2024 01:00,Short,110.74,420.4,46555.096,2572.85,5.53,4418.4,9.49,-155.55,-0.33,86279.09,86.28
1039,Exit long,22/02/2024 22:30,Long Exit,102.32,373.131,39801.88377,-1623.12,-4.08,160.45,0.4,-1638.04,-4.12,84655.97,84.66
1039,Entry long,22/02/2024 10:00,Long,106.67,373.131,39801.88377,-1623.12,-4.08,160.45,0.4,-1638.04,-4.12,84655.97,84.66
1040,Exit short,24/02/2024 08:00,Short Exit,102.24,374.349,37988.93652,-284.51,-0.75,1123.05,2.96,-606.45,-1.6,84371.46,84.37
1040,Entry short,23/02/2024 03:00,Short,101.48,374.349,37988.93652,-284.51,-0.75,1123.05,2.96,-606.45,-1.6,84371.46,84.37
1041,Exit long,25/02/2024 10:30,Long Exit,102.15,586.052,60345.77444,-480.56,-0.8,1101.78,1.83,-568.47,-0.94,83890.9,83.89
1041,Entry long,24/02/2024 17:30,Long,102.97,586.052,60345.77444,-480.56,-0.8,1101.78,1.83,-568.47,-0.94,83890.9,83.89
1042,Exit short,26/02/2024 16:00,Stop Hit,104.96,504.131,51159.21388,-1754.38,-3.43,599.92,1.17,-1799.75,-3.52,82136.52,82.14
1042,Entry short,26/02/2024 10:00,Short,101.48,504.131,51159.21388,-1754.38,-3.43,599.92,1.17,-1799.75,-3.52,82136.52,82.14
1043,Exit long,27/02/2024 15:00,Long Exit,109.19,434.638,45619.60448,1838.52,4.03,3190.24,6.99,-186.89,-0.41,83975.04,83.98
1043,Entry long,26/02/2024 16:00,Long,104.96,434.638,45619.60448,1838.52,4.03,3190.24,6.99,-186.89,-0.41,83975.04,83.98
1044,Exit long,28/02/2024 18:00,Stop Hit,114.68,374.871,41824.35747,1165.85,2.79,1983.07,4.74,-1769.39,-4.23,85140.89,85.14
1044,Entry long,28/02/2024 10:30,Long,111.57,374.871,41824.35747,1165.85,2.79,1983.07,4.74,-1769.39,-4.23,85140.89,85.14
1045,Exit long,29/02/2024 21:30,Long Exit,126.5,167.136,19518.14208,1624.56,8.32,2986.72,15.3,-240.68,-1.23,86765.45,86.77
1045,Entry long,28/02/2024 22:30,Long,116.78,167.136,19518.14208,1624.56,8.32,2986.72,15.3,-240.68,-1.23,86765.45,86.77
1046,Exit long,01/03/2024 16:00,Long Exit,131.18,129.544,17579.1208,-585.54,-3.33,272.04,1.55,-708.61,-4.03,86179.91,86.18
1046,Entry long,01/03/2024 02:00,Long,135.7,129.544,17579.1208,-585.54,-3.33,272.04,1.55,-708.61,-4.03,86179.91,86.18
1047,Exit short,03/03/2024 10:00,Short Exit,129.93,260.77,32971.7588,-910.09,-2.76,375.51,1.14,-1280.38,-3.88,85269.83,85.27
1047,Entry short,03/03/2024 07:30,Short,126.44,260.77,32971.7588,-910.09,-2.76,375.51,1.14,-1280.38,-3.88,85269.83,85.27
1048,Exit long,04/03/2024 04:00,Long Exit,128.97,306.896,40188.0312,-607.65,-1.51,629.14,1.57,-776.45,-1.93,84662.17,84.66
1048,Entry long,03/03/2024 23:00,Long,130.95,306.896,40188.0312,-607.65,-1.51,629.14,1.57,-776.45,-1.93,84662.17,84.66
1049,Exit long,04/03/2024 17:30,Long Exit,130.57,272.926,36653.9618,-1018.01,-2.78,43.67,0.12,-1719.43,-4.69,83644.16,83.64
1049,Entry long,04/03/2024 10:00,Long,134.3,272.926,36653.9618,-1018.01,-2.78,43.67,0.12,-1719.43,-4.69,83644.16,83.64
1050,Exit short,05/03/2024 14:00,Short Exit,132.65,226.993,29638.47601,-472.15,-1.59,730.92,2.47,-628.77,-2.12,83172.02,83.17
1050,Entry short,04/03/2024 17:30,Short,130.57,226.993,29638.47601,-472.15,-1.59,730.92,2.47,-628.77,-2.12,83172.02,83.17
1051,Exit long,05/03/2024 17:30,Stop Hit,130.76,214.39,29384.2934,-1350.66,-4.6,1213.45,4.13,-1965.96,-6.69,81821.36,81.82
1051,Entry long,05/03/2024 15:00,Long,137.06,214.39,29384.2934,-1350.66,-4.6,1213.45,4.13,-1965.96,-6.69,81821.36,81.82
1052,Exit short,06/03/2024 07:00,Short Exit,132.02,88.859,10595.54716,-1135.62,-10.72,292.35,2.76,-1224.48,-11.56,80685.74,80.69
1052,Entry short,05/03/2024 20:00,Short,119.24,88.859,10595.54716,-1135.62,-10.72,292.35,2.76,-1224.48,-11.56,80685.74,80.69
1053,Exit long,08/03/2024 02:00,Long Exit,144.66,170.754,22911.77172,1789.5,7.81,2581.8,11.27,-175.88,-0.77,82475.24,82.48
1053,Entry long,07/03/2024 01:30,Long,134.18,170.754,22911.77172,1789.5,7.81,2581.8,11.27,-175.88,-0.77,82475.24,82.48
1054,Exit long,09/03/2024 17:30,Long Exit,144.09,218.321,32636.80629,-1178.93,-3.61,687.71,2.11,-1628.67,-4.99,81296.3,81.3
1054,Entry long,08/03/2024 12:30,Long,149.49,218.321,32636.80629,-1178.93,-3.61,687.71,2.11,-1628.67,-4.99,81296.3,81.3
1055,Exit short,11/03/2024 07:30,Short Exit,145.84,311.004,44781.46596,-575.36,-1.28,2332.53,5.21,-842.82,-1.88,80720.95,80.72
1055,Entry short,10/03/2024 15:00,Short,143.99,311.004,44781.46596,-575.36,-1.28,2332.53,5.21,-842.82,-1.88,80720.95,80.72
1056,Exit long,12/03/2024 15:30,Long Exit,150.57,199.237,29789.91624,209.2,0.7,1091.82,3.67,-784.99,-2.64,80930.15,80.93
1056,Entry long,11/03/2024 08:30,Long,149.52,199.237,29789.91624,209.2,0.7,1091.82,3.67,-784.99,-2.64,80930.15,80.93
1057,Exit short,13/03/2024 05:30,Short Exit,152.23,147.937,21277.77871,-1242.67,-5.84,1.48,0.01,-1267.82,-5.96,79687.48,79.69
1057,Entry short,12/03/2024 17:30,Short,143.83,147.937,21277.77871,-1242.67,-5.84,1.48,0.01,-1267.82,-5.96,79687.48,79.69
1058,Exit long,14/03/2024 14:00,Long Exit,166.35,229.971,35351.14212,2904.53,8.22,4679.91,13.24,-945.18,-2.67,82592.01,82.59
1058,Entry long,13/03/2024 11:30,Long,153.72,229.971,35351.14212,2904.53,8.22,4679.91,13.24,-945.18,-2.67,82592.01,82.59
1059,Exit long,15/03/2024 09:00,Stop Hit,167.21,112.472,19648.8584,-842.42,-4.29,1357.54,6.91,-878.41,-4.47,81749.59,81.75
1059,Entry long,14/03/2024 23:30,Long,174.7,112.472,19648.8584,-842.42,-4.29,1357.54,6.91,-878.41,-4.47,81749.59,81.75
1060,Exit long,16/03/2024 18:00,Long Exit,188.37,83.57,15601.6833,140.4,0.9,941,6.03,-956.04,-6.13,81889.99,81.89
1060,Entry long,15/03/2024 19:00,Long,186.69,83.57,15601.6833,140.4,0.9,941,6.03,-956.04,-6.13,81889.99,81.89
1061,Exit long,18/03/2024 17:30,Long Exit,197.92,106.988,20720.36596,454.7,2.19,1766.37,8.52,-151.92,-0.73,82344.7,82.34
1061,Entry long,17/03/2024 16:30,Long,193.67,106.988,20720.36596,454.7,2.19,1766.37,8.52,-151.92,-0.73,82344.7,82.34
1062,Exit short,20/03/2024 18:30,Short Exit,176,101.321,19636.0098,1803.51,9.18,3176.41,16.18,-16.21,-0.08,84148.2,84.15
1062,Entry short,19/03/2024 01:00,Short,193.8,101.321,19636.0098,1803.51,9.18,3176.41,16.18,-16.21,-0.08,84148.2,84.15
1063,Exit long,21/03/2024 15:30,Long Exit,185.02,89.632,16723.53856,-139.83,-0.84,815.65,4.88,-173.89,-1.04,84008.38,84.01
1063,Entry long,20/03/2024 21:00,Long,186.58,89.632,16723.53856,-139.83,-0.84,815.65,4.88,-173.89,-1.04,84008.38,84.01
1064,Exit short,23/03/2024 00:00,Short Exit,175.21,129.846,22654.23162,-96.09,-0.42,895.94,3.95,-833.61,-3.68,83912.3,83.91
1064,Entry short,22/03/2024 02:00,Short,174.47,129.846,22654.23162,-96.09,-0.42,895.94,3.95,-833.61,-3.68,83912.3,83.91
1065,Exit long,23/03/2024 20:30,Long Exit,173.67,195.139,34658.63779,-768.85,-2.22,93.67,0.27,-880.08,-2.54,83143.45,83.14
1065,Entry long,23/03/2024 15:00,Long,177.61,195.139,34658.63779,-768.85,-2.22,93.67,0.27,-880.08,-2.54,83143.45,83.14
1066,Exit long,26/03/2024 14:30,Long Exit,190.34,240.169,42862.96143,2850.81,6.65,4347.06,10.14,-139.3,-0.32,85994.25,85.99
1066,Entry long,24/03/2024 20:30,Long,178.47,240.169,42862.96143,2850.81,6.65,4347.06,10.14,-139.3,-0.32,85994.25,85.99
1067,Exit short,28/03/2024 15:00,Short Exit,188.94,175.831,33184.58463,-36.92,-0.11,1535,4.63,-705.08,-2.12,85957.33,85.96
1067,Entry short,26/03/2024 17:30,Short,188.73,175.831,33184.58463,-36.92,-0.11,1535,4.63,-705.08,-2.12,85957.33,85.96
1068,Exit long,29/03/2024 06:30,Long Exit,186.34,224.026,42549.25818,-804.25,-1.89,224.03,0.53,-1030.52,-2.42,85153.08,85.15
1068,Entry long,28/03/2024 23:00,Long,189.93,224.026,42549.25818,-804.25,-1.89,224.03,0.53,-1030.52,-2.42,85153.08,85.15
1069,Exit long,30/03/2024 23:30,Long Exit,193.39,212.517,40594.99734,503.67,1.24,1908.4,4.7,-65.88,-0.16,85656.74,85.66
1069,Entry long,29/03/2024 22:30,Long,191.02,212.517,40594.99734,503.67,1.24,1908.4,4.7,-65.88,-0.16,85656.74,85.66
1070,Exit long,01/04/2024 07:00,Stop Hit,194.74,330.876,65622.63708,-1187.84,-1.81,2028.27,3.09,-1680.85,-2.56,84468.9,84.47
1070,Entry long,31/03/2024 20:00,Long,198.33,330.876,65622.63708,-1187.84,-1.81,2028.27,3.09,-1680.85,-2.56,84468.9,84.47
1071,Exit short,02/04/2024 20:30,Short Exit,186.04,207.335,40376.4179,1803.81,4.47,3902.04,9.66,-945.45,-2.34,86272.71,86.27
1071,Entry short,01/04/2024 07:00,Short,194.74,207.335,40376.4179,1803.81,4.47,3902.04,9.66,-945.45,-2.34,86272.71,86.27
1072,Exit long,03/04/2024 19:30,Long Exit,184.91,158.75,30392.6875,-1038.22,-3.42,66.68,0.22,-1108.07,-3.65,85234.48,85.23
1072,Entry long,03/04/2024 07:30,Long,191.45,158.75,30392.6875,-1038.22,-3.42,66.68,0.22,-1108.07,-3.65,85234.48,85.23
1073,Exit short,06/04/2024 06:30,Short Exit,177.46,213.817,38692.32432,748.36,1.93,2805.28,7.25,-62.01,-0.16,85982.84,85.98
1073,Entry short,05/04/2024 03:30,Short,180.96,213.817,38692.32432,748.36,1.93,2805.28,7.25,-62.01,-0.16,85982.84,85.98
1074,Exit long,07/04/2024 19:30,Long Exit,178.88,252.254,44812.9231,310.27,0.69,1276.41,2.85,-973.7,-2.17,86293.12,86.29
1074,Entry long,06/04/2024 10:30,Long,177.65,252.254,44812.9231,310.27,0.69,1276.41,2.85,-973.7,-2.17,86293.12,86.29
1075,Exit short,08/04/2024 09:00,Short Exit,180.15,280.813,49776.91238,-811.55,-1.63,564.43,1.13,-1083.94,-2.18,85481.57,85.48
1075,Entry short,08/04/2024 03:30,Short,177.26,280.813,49776.91238,-811.55,-1.63,564.43,1.13,-1083.94,-2.18,85481.57,85.48
1076,Exit long,08/04/2024 21:00,Long Exit,179.38,265.677,48422.29002,-765.15,-1.58,642.94,1.33,-988.32,-2.04,84716.41,84.72
1076,Entry long,08/04/2024 09:30,Long,182.26,265.677,48422.29002,-765.15,-1.58,642.94,1.33,-988.32,-2.04,84716.41,84.72
1077,Exit short,09/04/2024 18:30,Stop Hit,177.03,289.129,50773.94369,-410.56,-0.81,1879.34,3.7,-413.45,-0.81,84305.85,84.31
1077,Entry short,09/04/2024 09:00,Short,175.61,289.129,50773.94369,-410.56,-0.81,1879.34,3.7,-413.45,-0.81,84305.85,84.31
1078,Exit short,10/04/2024 23:30,Short Exit,175.09,251.49,42713.0616,-1320.32,-3.09,1901.26,4.45,-1403.31,-3.29,82985.53,82.99
1078,Entry short,10/04/2024 12:00,Short,169.84,251.49,42713.0616,-1320.32,-3.09,1901.26,4.45,-1403.31,-3.29,82985.53,82.99
1079,Exit long,11/04/2024 13:00,Long Exit,170.52,241.026,42244.62702,-1144.87,-2.71,106.05,0.25,-1236.46,-2.93,81840.66,81.84
1079,Entry long,11/04/2024 08:30,Long,175.27,241.026,42244.62702,-1144.87,-2.71,106.05,0.25,-1236.46,-2.93,81840.66,81.84
1080,Exit long,12/04/2024 12:00,Long Exit,172.11,202.772,35468.87824,-569.79,-1.61,214.94,0.61,-725.92,-2.05,81270.87,81.27
1080,Entry long,11/04/2024 20:00,Long,174.92,202.772,35468.87824,-569.79,-1.61,214.94,0.61,-725.92,-2.05,81270.87,81.27
1081,Exit short,14/04/2024 08:00,Short Exit,143.1,295.661,50158.88865,7849.8,15.65,15862.21,31.62,0,0,89120.67,89.12
1081,Entry short,12/04/2024 14:00,Short,169.65,295.661,50158.88865,7849.8,15.65,15862.21,31.62,0,0,89120.67,89.12
1082,Exit long,15/04/2024 16:00,Long Exit,144.73,108.044,16127.72788,-490.52,-3.04,733.62,4.55,-575.87,-3.57,88630.15,88.63
1082,Entry long,14/04/2024 23:30,Long,149.27,108.044,16127.72788,-490.52,-3.04,733.62,4.55,-575.87,-3.57,88630.15,88.63
1083,Exit short,16/04/2024 23:00,Short Exit,137.13,139.891,18539.75423,-643.5,-3.47,857.53,4.63,-891.11,-4.81,87986.65,87.99
1083,Entry short,16/04/2024 05:30,Short,132.53,139.891,18539.75423,-643.5,-3.47,857.53,4.63,-891.11,-4.81,87986.65,87.99
1084,Exit long,17/04/2024 13:00,Long Exit,134.28,157.437,22271.03802,-1130.4,-5.08,107.06,0.48,-1174.48,-5.27,86856.25,86.86
1084,Entry long,17/04/2024 06:00,Long,141.46,157.437,22271.03802,-1130.4,-5.08,107.06,0.48,-1174.48,-5.27,86856.25,86.86
1085,Exit long,19/04/2024 03:00,Long Exit,132.29,149.891,20857.33265,-1028.25,-4.93,764.44,3.67,-1160.16,-5.56,85828,85.83
1085,Entry long,18/04/2024 15:30,Long,139.15,149.891,20857.33265,-1028.25,-4.93,764.44,3.67,-1160.16,-5.56,85828,85.83
1086,Exit long,20/04/2024 00:30,Long Exit,141.26,129.591,18797.17455,-491.15,-2.61,316.2,1.68,-658.32,-3.5,85336.85,85.34
1086,Entry long,19/04/2024 08:00,Long,145.05,129.591,18797.17455,-491.15,-2.61,316.2,1.68,-658.32,-3.5,85336.85,85.34
1087,Exit long,21/04/2024 14:30,Long Exit,150.62,225.119,33137.5168,769.91,2.32,1418.25,4.28,-198.1,-0.6,86106.76,86.11
1087,Entry long,20/04/2024 17:00,Long,147.2,225.119,33137.5168,769.91,2.32,1418.25,4.28,-198.1,-0.6,86106.76,86.11
1088,Exit short,22/04/2024 05:30,Short Exit,151.24,246.771,36282.74013,-1038.91,-2.86,51.82,0.14,-1110.47,-3.06,85067.85,85.07
1088,Entry short,22/04/2024 03:30,Short,147.03,246.771,36282.74013,-1038.91,-2.86,51.82,0.14,-1110.47,-3.06,85067.85,85.07
1089,Exit long,23/04/2024 09:00,Long Exit,153.62,220.556,34382.47484,-500.66,-1.46,758.71,2.21,-957.21,-2.78,84567.19,84.57
1089,Entry long,22/04/2024 07:30,Long,155.89,220.556,34382.47484,-500.66,-1.46,758.71,2.21,-957.21,-2.78,84567.19,84.57
1090,Exit long,24/04/2024 15:30,Long Exit,154.89,272.496,43403.16288,-1196.26,-2.76,196.2,0.45,-1343.41,-3.1,83370.93,83.37
1090,Entry long,23/04/2024 16:30,Long,159.28,272.496,43403.16288,-1196.26,-2.76,196.2,0.45,-1343.41,-3.1,83370.93,83.37
1091,Exit short,25/04/2024 18:00,Short Exit,148.55,246.116,38167.66928,1607.14,4.21,3197.05,8.38,-17.23,-0.05,84978.07,84.98
1091,Entry short,24/04/2024 16:00,Short,155.08,246.116,38167.66928,1607.14,4.21,3197.05,8.38,-17.23,-0.05,84978.07,84.98
1092,Exit short,26/04/2024 15:30,Short Exit,144.81,236.436,33703.9518,-534.35,-1.59,340.47,1.01,-860.63,-2.55,84443.73,84.44
1092,Entry short,26/04/2024 02:30,Short,142.55,236.436,33703.9518,-534.35,-1.59,340.47,1.01,-860.63,-2.55,84443.73,84.44
1093,Exit short,27/04/2024 14:30,Short Exit,138.19,258.864,36259.08048,486.66,1.34,1861.23,5.13,-119.08,-0.33,84930.39,84.93
1093,Entry short,26/04/2024 23:30,Short,140.07,258.864,36259.08048,486.66,1.34,1861.23,5.13,-119.08,-0.33,84930.39,84.93
1094,Exit long,28/04/2024 23:30,Long Exit,140.62,298.447,42719.70358,-752.09,-1.76,501.39,1.17,-877.43,-2.05,84178.31,84.18
1094,Entry long,28/04/2024 03:00,Long,143.14,298.447,42719.70358,-752.09,-1.76,501.39,1.17,-877.43,-2.05,84178.31,84.18
1095,Exit short,29/04/2024 16:00,Short Exit,136.78,377.649,52519.64643,864.82,1.65,2039.3,3.88,0,0,85043.12,85.04
1095,Entry short,29/04/2024 00:00,Short,139.07,377.649,52519.64643,864.82,1.65,2039.3,3.88,0,0,85043.12,85.04
1096,Exit short,30/04/2024 00:00,Short Exit,137.63,282.817,37792.83571,-1131.27,-2.99,31.11,0.08,-1269.85,-3.36,83911.85,83.91
1096,Entry short,29/04/2024 18:00,Short,133.63,282.817,37792.83571,-1131.27,-2.99,31.11,0.08,-1269.85,-3.36,83911.85,83.91
1097,Exit short,01/05/2024 18:00,Short Exit,124.55,268.264,35110.39232,1698.11,4.84,3329.16,9.48,-217.29,-0.62,85609.96,85.61
1097,Entry short,30/04/2024 10:00,Short,130.88,268.264,35110.39232,1698.11,4.84,3329.16,9.48,-217.29,-0.62,85609.96,85.61
1098,Exit long,03/05/2024 12:00,Long Exit,137.3,163.41,21890.4036,545.79,2.49,1307.28,5.97,-942.88,-4.31,86155.75,86.16
1098,Entry long,01/05/2024 20:00,Long,133.96,163.41,21890.4036,545.79,2.49,1307.28,5.97,-942.88,-4.31,86155.75,86.16
1099,Exit long,05/05/2024 02:00,Long Exit,145.19,229.045,32515.2282,739.82,2.28,1644.54,5.06,-254.24,-0.78,86895.56,86.9
1099,Entry long,03/05/2024 14:00,Long,141.96,229.045,32515.2282,739.82,2.28,1644.54,5.06,-254.24,-0.78,86895.56,86.9
1100,Exit long,06/05/2024 14:00,Stop Hit,151,409.21,60350.2908,1440.42,2.39,3850.67,6.38,-851.16,-1.41,88335.98,88.34
1100,Entry long,06/05/2024 02:30,Long,147.48,409.21,60350.2908,1440.42,2.39,3850.67,6.38,-851.16,-1.41,88335.98,88.34
1101,Exit long,07/05/2024 15:00,Long Exit,153.35,218.536,34406.30784,-893.81,-2.6,382.44,1.11,-1107.98,-3.22,87442.17,87.44
1101,Entry long,07/05/2024 03:00,Long,157.44,218.536,34406.30784,-893.81,-2.6,382.44,1.11,-1107.98,-3.22,87442.17,87.44
1102,Exit short,09/05/2024 16:30,Short Exit,147.49,216.86,32915.0108,930.33,2.83,2554.61,7.76,-140.96,-0.43,88372.5,88.37
1102,Entry short,07/05/2024 20:00,Short,151.78,216.86,32915.0108,930.33,2.83,2554.61,7.76,-140.96,-0.43,88372.5,88.37
1103,Exit long,10/05/2024 15:30,Long Exit,150.42,243.9,36792.315,-104.88,-0.29,1195.11,3.25,-390.24,-1.06,88267.63,88.27
1103,Entry long,09/05/2024 21:00,Long,150.85,243.9,36792.315,-104.88,-0.29,1195.11,3.25,-390.24,-1.06,88267.63,88.27
1104,Exit short,11/05/2024 16:30,Short Exit,145.46,229.938,33331.81248,-114.97,-0.34,423.09,1.27,-630.03,-1.89,88152.66,88.15
1104,Entry short,10/05/2024 23:30,Short,144.96,229.938,33331.81248,-114.97,-0.34,423.09,1.27,-630.03,-1.89,88152.66,88.15
1105,Exit long,12/05/2024 08:30,Long Exit,144.39,440.591,64995.98432,-1379.05,-2.12,123.37,0.19,-1418.7,-2.18,86773.61,86.77
1105,Entry long,12/05/2024 07:00,Long,147.52,440.591,64995.98432,-1379.05,-2.12,123.37,0.19,-1418.7,-2.18,86773.61,86.77
1106,Exit short,13/05/2024 09:00,Stop Hit,143.56,415.124,59524.63036,-70.57,-0.12,2328.85,3.91,-1058.57,-1.78,86703.04,86.7
1106,Entry short,12/05/2024 22:30,Short,143.39,415.124,59524.63036,-70.57,-0.12,2328.85,3.91,-1058.57,-1.78,86703.04,86.7
1107,Exit long,14/05/2024 04:30,Long Exit,146.21,267.305,39363.3343,-280.67,-0.71,967.64,2.46,-417,-1.06,86422.37,86.42
1107,Entry long,13/05/2024 17:00,Long,147.26,267.305,39363.3343,-280.67,-0.71,967.64,2.46,-417,-1.06,86422.37,86.42
1108,Exit short,15/05/2024 09:30,Short Exit,143.85,252.822,36606.09738,237.65,0.65,905.1,2.47,-192.14,-0.52,86660.02,86.66
1108,Entry short,14/05/2024 15:30,Short,144.79,252.822,36606.09738,237.65,0.65,905.1,2.47,-192.14,-0.52,86660.02,86.66
1109,Exit long,16/05/2024 16:00,Long Exit,158.52,273.385,40726.16345,2610.83,6.41,4324.95,10.62,-188.64,-0.46,89270.84,89.27
1109,Entry long,15/05/2024 14:00,Long,148.97,273.385,40726.16345,2610.83,6.41,4324.95,10.62,-188.64,-0.46,89270.84,89.27
1110,Exit long,18/05/2024 16:00,Long Exit,172.36,225.41,37596.1339,1255.53,3.34,2089.55,5.56,-227.66,-0.61,90526.38,90.53
1110,Entry long,17/05/2024 08:00,Long,166.79,225.41,37596.1339,1255.53,3.34,2089.55,5.56,-227.66,-0.61,90526.38,90.53
1111,Exit short,20/05/2024 03:30,Short Exit,172.21,303.519,51513.24468,-755.76,-1.47,1141.23,2.22,-825.57,-1.6,89770.62,89.77
1111,Entry short,19/05/2024 13:30,Short,169.72,303.519,51513.24468,-755.76,-1.47,1141.23,2.22,-825.57,-1.6,89770.62,89.77
1112,Exit long,21/05/2024 08:30,Long Exit,181.02,237.836,41752.1098,1300.96,3.12,3172.73,7.6,-111.78,-0.27,91071.58,91.07
1112,Entry long,20/05/2024 06:00,Long,175.55,237.836,41752.1098,1300.96,3.12,3172.73,7.6,-111.78,-0.27,91071.58,91.07
1113,Exit short,22/05/2024 07:00,Short Exit,181.5,213.782,37557.22176,-1244.21,-3.31,280.05,0.75,-1274.14,-3.39,89827.37,89.83
1113,Entry short,21/05/2024 20:30,Short,175.68,213.782,37557.22176,-1244.21,-3.31,280.05,0.75,-1274.14,-3.39,89827.37,89.83
1114,Exit long,23/05/2024 02:30,Long Exit,177.63,187.749,34202.23533,-852.38,-2.49,24.41,0.07,-1229.76,-3.6,88974.98,88.97
1114,Entry long,22/05/2024 17:30,Long,182.17,187.749,34202.23533,-852.38,-2.49,24.41,0.07,-1229.76,-3.6,88974.98,88.97
1115,Exit short,23/05/2024 22:30,Short Exit,176.16,261.662,45921.681,-172.7,-0.38,2655.87,5.78,-654.15,-1.42,88802.29,88.8
1115,Entry short,23/05/2024 11:30,Short,175.5,261.662,45921.681,-172.7,-0.38,2655.87,5.78,-654.15,-1.42,88802.29,88.8
